run_key,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,missing_mechanism,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
analcatdata_authorship__seed1__setting2__KNN__mnar,analcatdata_authorship,1,2,missing_only,KNN,0.0,0.2,natural,mnar,0.0298,630,0,0.985781990521327,0.9756394787644789,0.980108217136519,0.9857870336498612,0.9794151413175143,0.9285714285714286
analcatdata_authorship__seed1__setting2__DecisionTree__mnar,analcatdata_authorship,1,2,missing_only,DecisionTree,0.0,0.2,natural,mnar,0.0398,630,0,0.8483412322274881,0.8357344886414654,0.8315101565101566,0.847800856331662,0.7797638153343679,0.8571428571428571
analcatdata_authorship__seed1__setting2__RandomForest__mnar,analcatdata_authorship,1,2,missing_only,RandomForest,0.0,0.2,natural,mnar,0.6852,630,0,0.985781990521327,0.9732039036544851,0.9800211268750101,0.9857425126100794,0.9793750479772563,0.9285714285714286
analcatdata_authorship__seed1__setting2__ExtraTrees__mnar,analcatdata_authorship,1,2,missing_only,ExtraTrees,0.0,0.2,natural,mnar,0.5197,630,0,0.995260663507109,0.9821428571428572,0.9890628883917474,0.9951888018302344,0.9931255281231441,0.9285714285714286
analcatdata_authorship__seed1__setting2__HistGradientBoosting__mnar,analcatdata_authorship,1,2,missing_only,HistGradientBoosting,0.0,0.2,natural,mnar,0.998,630,0,0.976303317535545,0.9642649501661129,0.9721737069985297,0.9763213638566692,0.9657859128793426,0.9285714285714286
analcatdata_authorship__seed1__setting2__XGBoost__mnar,analcatdata_authorship,1,2,missing_only,XGBoost,0.0,0.2,natural,mnar,0.516,630,0,0.966824644549763,0.9526370431893687,0.9627756830746003,0.9668025825816748,0.9523043677440264,0.9285714285714286
analcatdata_authorship__seed1__setting2__LightGBM__mnar,analcatdata_authorship,1,2,missing_only,LightGBM,0.0,0.2,natural,mnar,0.8353,630,0,0.976303317535545,0.9642649501661129,0.9721737069985297,0.9763213638566692,0.9657859128793426,0.9285714285714286
analcatdata_authorship__seed1__setting3__LogisticRegression__mnar,analcatdata_authorship,1,3,imbalance_only,LogisticRegression,0.0,0.0,0.8,mnar,0.0358,296,0,0.990521327014218,0.9908076681332495,0.9921276501199775,0.9905081670005731,0.9862254858552045,1.0
analcatdata_authorship__seed1__setting3__LinearSVM__mnar,analcatdata_authorship,1,3,imbalance_only,LinearSVM,0.0,0.0,0.8,mnar,0.0442,296,0,0.981042654028436,0.9671365717877345,0.9683881543216581,0.9809737371148748,0.9724174783229097,0.9285714285714286
analcatdata_authorship__seed1__setting3__KNN__mnar,analcatdata_authorship,1,3,imbalance_only,KNN,0.0,0.0,0.8,mnar,0.0237,296,0,0.9383886255924171,0.9463387806411062,0.9528317005214382,0.9388602437169374,0.9138177533766334,1.0
analcatdata_authorship__seed1__setting3__DecisionTree__mnar,analcatdata_authorship,1,3,imbalance_only,DecisionTree,0.0,0.0,0.8,mnar,0.0263,296,0,0.8720379146919431,0.7573148626200952,0.767886150561589,0.8668377543824456,0.8124792633580289,0.35714285714285715
analcatdata_authorship__seed1__setting3__RandomForest__mnar,analcatdata_authorship,1,3,imbalance_only,RandomForest,0.0,0.0,0.8,mnar,0.6212,296,0,0.919431279620853,0.8676034838825537,0.8998292929838566,0.9180584893553498,0.8836576860687337,0.7142857142857143
analcatdata_authorship__seed1__setting3__ExtraTrees__mnar,analcatdata_authorship,1,3,imbalance_only,ExtraTrees,0.0,0.0,0.8,mnar,0.4341,296,0,0.919431279620853,0.8676034838825537,0.9000320911408426,0.9181882927467516,0.8839995171700717,0.7142857142857143
analcatdata_authorship__seed1__setting3__HistGradientBoosting__mnar,analcatdata_authorship,1,3,imbalance_only,HistGradientBoosting,0.0,0.0,0.8,mnar,0.4628,296,0,0.95260663507109,0.9009944329711771,0.9257849235618294,0.9512299778324719,0.9309461187605766,0.7142857142857143
analcatdata_authorship__seed1__setting3__XGBoost__mnar,analcatdata_authorship,1,3,imbalance_only,XGBoost,0.0,0.0,0.8,mnar,0.247,296,0,0.8957345971563981,0.8313616772919099,0.8669996827987453,0.8932585514275592,0.8498692500988916,0.6428571428571429
analcatdata_authorship__seed1__setting3__LightGBM__mnar,analcatdata_authorship,1,3,imbalance_only,LightGBM,0.0,0.0,0.8,mnar,0.3715,296,0,0.9383886255924171,0.8643373439885067,0.8910501503743127,0.935240832472722,0.9108760828291023,0.5714285714285714
analcatdata_authorship__seed1__setting4__LogisticRegression__mnar,analcatdata_authorship,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,mnar,0.0499,630,126,0.8530805687203792,0.8157866234174375,0.7980565403132407,0.8556987329067076,0.7887714711075241,0.7142857142857143
analcatdata_authorship__seed1__setting4__LinearSVM__mnar,analcatdata_authorship,1,4,noise_missing,LinearSVM,0.2,0.2,natural,mnar,0.044,630,126,0.933649289099526,0.9275663329442398,0.91693652869255,0.9337518691980558,0.9040882663920156,0.9285714285714286
analcatdata_authorship__seed1__setting4__KNN__mnar,analcatdata_authorship,1,4,noise_missing,KNN,0.2,0.2,natural,mnar,0.0289,630,126,0.966824644549763,0.9717335795097423,0.9732337863290539,0.966764309576797,0.9518743080555633,1.0
analcatdata_authorship__seed1__setting4__DecisionTree__mnar,analcatdata_authorship,1,4,noise_missing,DecisionTree,0.2,0.2,natural,mnar,0.0542,630,126,0.6919431279620853,0.636051562359702,0.6200488520975337,0.7012196857942511,0.5619452311699908,0.42857142857142855
analcatdata_authorship__seed1__setting4__RandomForest__mnar,analcatdata_authorship,1,4,noise_missing,RandomForest,0.2,0.2,natural,mnar,0.7153,630,126,0.9715639810426541,0.9490967607973422,0.9527481824615582,0.9714434592552141,0.9589363919916073,0.8571428571428571
analcatdata_authorship__seed1__setting4__ExtraTrees__mnar,analcatdata_authorship,1,4,noise_missing,ExtraTrees,0.2,0.2,natural,mnar,0.5173,630,126,0.966824644549763,0.913565143216306,0.9394261115752344,0.9655646928449788,0.9519181381138498,0.7142857142857143
analcatdata_authorship__seed1__setting4__HistGradientBoosting__mnar,analcatdata_authorship,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,mnar,1.4594,630,126,0.9383886255924171,0.9012270472299542,0.9166504432074688,0.9376420374784219,0.9100966030543973,0.7857142857142857
analcatdata_authorship__seed1__setting4__XGBoost__mnar,analcatdata_authorship,1,4,noise_missing,XGBoost,0.2,0.2,natural,mnar,0.81,630,126,0.957345971563981,0.9434447113226183,0.947924248290102,0.9569543234136924,0.9380447053680159,0.9285714285714286
analcatdata_authorship__seed1__setting4__LightGBM__mnar,analcatdata_authorship,1,4,noise_missing,LightGBM,0.2,0.2,natural,mnar,0.8745,630,126,0.9478672985781991,0.922209190087097,0.9268675732949002,0.9475585508909452,0.9242031420470285,0.8571428571428571
analcatdata_authorship__seed1__setting5__LogisticRegression__mnar,analcatdata_authorship,1,5,noise_imbalance,LogisticRegression,0.2,0.0,0.8,mnar,0.0433,286,126,0.6208530805687204,0.5221238888390051,0.5375945823707018,0.5961833530624646,0.47414002188968685,0.2857142857142857
analcatdata_authorship__seed1__setting5__LinearSVM__mnar,analcatdata_authorship,1,5,noise_imbalance,LinearSVM,0.2,0.0,0.8,mnar,0.037,286,126,0.5971563981042654,0.4799769349914699,0.4820718410856272,0.5762393059892378,0.42168234152708745,0.14285714285714285
analcatdata_authorship__seed1__setting5__KNN__mnar,analcatdata_authorship,1,5,noise_imbalance,KNN,0.2,0.0,0.8,mnar,0.0243,286,126,0.6018957345971564,0.5852339050013469,0.6107881677261069,0.570307425277624,0.4943549382983665,0.7142857142857143
analcatdata_authorship__seed1__setting5__DecisionTree__mnar,analcatdata_authorship,1,5,noise_imbalance,DecisionTree,0.2,0.0,0.8,mnar,0.0314,286,126,0.5450236966824644,0.5007298307443656,0.47307311489352183,0.5071005097728678,0.36341262954729725,0.42857142857142855
analcatdata_authorship__seed1__setting5__RandomForest__mnar,analcatdata_authorship,1,5,noise_imbalance,RandomForest,0.2,0.0,0.8,mnar,0.5635,286,126,0.5355450236966824,0.4774512884978001,0.48879633770362535,0.47785444448289344,0.3948282442697499,0.5
analcatdata_authorship__seed1__setting5__ExtraTrees__mnar,analcatdata_authorship,1,5,noise_imbalance,ExtraTrees,0.2,0.0,0.8,mnar,0.4713,286,126,0.46919431279620855,0.40593292628176353,0.3837771866090754,0.3714925455217299,0.2935251947524687,0.42857142857142855
analcatdata_authorship__seed1__setting5__HistGradientBoosting__mnar,analcatdata_authorship,1,5,noise_imbalance,HistGradientBoosting,0.2,0.0,0.8,mnar,0.671,286,126,0.5924170616113744,0.5350408548082967,0.5710034013605442,0.5618128768094915,0.47287989681857917,0.5
analcatdata_authorship__seed1__setting5__XGBoost__mnar,analcatdata_authorship,1,5,noise_imbalance,XGBoost,0.2,0.0,0.8,mnar,0.4296,286,126,0.5687203791469194,0.5277565771751818,0.5530450336700337,0.5273712639826384,0.4444604651942622,0.5714285714285714
analcatdata_authorship__seed1__setting5__LightGBM__mnar,analcatdata_authorship,1,5,noise_imbalance,LightGBM,0.2,0.0,0.8,mnar,0.4401,286,126,0.5687203791469194,0.5132778126964174,0.5414059867588267,0.5283505409371092,0.4381141082908447,0.5
analcatdata_authorship__seed1__setting6__LogisticRegression__mnar,analcatdata_authorship,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,mnar,0.0393,296,0,0.966824644549763,0.9763513513513513,0.9756789446855655,0.9665422843418404,0.9530648054621591,1.0
analcatdata_authorship__seed1__setting6__LinearSVM__mnar,analcatdata_authorship,1,6,missing_imbalance,LinearSVM,0.0,0.2,0.8,mnar,0.0451,296,0,0.9383886255924171,0.9126447876447876,0.924691323169584,0.9371969317858458,0.9122922354436686,0.7857142857142857
analcatdata_authorship__seed1__setting6__KNN__mnar,analcatdata_authorship,1,6,missing_imbalance,KNN,0.0,0.2,0.8,mnar,0.0303,296,0,0.7772511848341233,0.7057668133249528,0.7561928724099313,0.7766025944160927,0.7025742565817098,0.5
analcatdata_authorship__seed1__setting6__DecisionTree__mnar,analcatdata_authorship,1,6,missing_imbalance,DecisionTree,0.0,0.2,0.8,mnar,0.0308,296,0,0.8246445497630331,0.7000701490527071,0.7097703745529833,0.8173527331244208,0.7423433511392526,0.2857142857142857
analcatdata_authorship__seed1__setting6__RandomForest__mnar,analcatdata_authorship,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,mnar,0.6033,296,0,0.9146919431279621,0.8401387267666336,0.8770520106796402,0.9120082688137455,0.8770959260809893,0.5714285714285714
analcatdata_authorship__seed1__setting6__ExtraTrees__mnar,analcatdata_authorship,1,6,missing_imbalance,ExtraTrees,0.0,0.2,0.8,mnar,0.4555,296,0,0.8246445497630331,0.7323785579599533,0.7788330949209951,0.8216956708387072,0.7578873168385016,0.42857142857142855
analcatdata_authorship__seed1__setting6__HistGradientBoosting__mnar,analcatdata_authorship,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,mnar,0.5076,296,0,0.919431279620853,0.8893889736912992,0.9062635219784047,0.918963860492284,0.8853280846436957,0.7857142857142857
analcatdata_authorship__seed1__setting6__XGBoost__mnar,analcatdata_authorship,1,6,missing_imbalance,XGBoost,0.0,0.2,0.8,mnar,0.2802,296,0,0.919431279620853,0.8845178234713118,0.9119042882404951,0.9192697189502224,0.885098829185241,0.7857142857142857
analcatdata_authorship__seed1__setting6__LightGBM__mnar,analcatdata_authorship,1,6,missing_imbalance,LightGBM,0.0,0.2,0.8,mnar,0.3993,296,0,0.9289099526066351,0.8963991088264344,0.9181218580451622,0.9282227602001921,0.8966247627172502,0.7857142857142857
analcatdata_authorship__seed1__setting7__LogisticRegression__mnar,analcatdata_authorship,1,7,all_three,LogisticRegression,0.2,0.2,0.8,mnar,0.0481,266,126,0.6966824644549763,0.5808117087186855,0.5892070936570213,0.6701345559553848,0.5859382027035213,0.14285714285714285
analcatdata_authorship__seed1__setting7__LinearSVM__mnar,analcatdata_authorship,1,7,all_three,LinearSVM,0.2,0.2,0.8,mnar,0.0453,266,126,0.6777251184834123,0.5803548980874562,0.5821942020391049,0.6580596488586684,0.5453169241796058,0.21428571428571427
analcatdata_authorship__seed1__setting7__KNN__mnar,analcatdata_authorship,1,7,all_three,KNN,0.2,0.2,0.8,mnar,0.027,266,126,0.5402843601895735,0.3965273412947832,0.3792807116605743,0.48303889183648857,0.381048005324072,0.0
analcatdata_authorship__seed1__setting7__DecisionTree__mnar,analcatdata_authorship,1,7,all_three,DecisionTree,0.2,0.2,0.8,mnar,0.0319,266,126,0.6018957345971564,0.44825974230043997,0.43758169934640523,0.568633646191494,0.4398612465799506,0.0
analcatdata_authorship__seed1__setting7__RandomForest__mnar,analcatdata_authorship,1,7,all_three,RandomForest,0.2,0.2,0.8,mnar,0.5919,266,126,0.5308056872037915,0.4068196103079824,0.38293775503077826,0.4614862536167508,0.3957868875215318,0.0
analcatdata_authorship__seed1__setting7__ExtraTrees__mnar,analcatdata_authorship,1,7,all_three,ExtraTrees,0.2,0.2,0.8,mnar,0.4633,266,126,0.46919431279620855,0.34098051539912005,0.2976911631861417,0.3744851489960862,0.2952195004910928,0.0
analcatdata_authorship__seed1__setting7__HistGradientBoosting__mnar,analcatdata_authorship,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,mnar,0.6221,266,126,0.6492890995260664,0.5299788991649457,0.5480171552926103,0.6215318520666933,0.519760491714675,0.14285714285714285
analcatdata_authorship__seed1__setting7__XGBoost__mnar,analcatdata_authorship,1,7,all_three,XGBoost,0.2,0.2,0.8,mnar,0.3739,266,126,0.6255924170616114,0.4937370925743019,0.5058204418636302,0.5945485697601393,0.5028736613046234,0.07142857142857142
analcatdata_authorship__seed1__setting7__LightGBM__mnar,analcatdata_authorship,1,7,all_three,LightGBM,0.2,0.2,0.8,mnar,0.4185,266,126,0.6540284360189573,0.5357928526533178,0.5523851570175384,0.6285658839529827,0.5327817802940549,0.14285714285714285
analcatdata_authorship__seed2__setting0__LogisticRegression__mnar,analcatdata_authorship,2,0,clean,LogisticRegression,0.0,0.0,natural,mnar,0.0436,630,0,1.0,1.0,1.0,1.0,1.0,1.0
analcatdata_authorship__seed2__setting0__LinearSVM__mnar,analcatdata_authorship,2,0,clean,LinearSVM,0.0,0.0,natural,mnar,0.0468,630,0,0.981042654028436,0.972007722007722,0.9792901986783825,0.9809558842804298,0.9725746399439499,0.9285714285714286
analcatdata_authorship__seed2__setting0__KNN__mnar,analcatdata_authorship,2,0,clean,KNN,0.0,0.0,natural,mnar,0.0243,630,0,0.995260663507109,0.9966216216216216,0.9967465246968352,0.9952592617512696,0.9931357106311779,1.0
analcatdata_authorship__seed2__setting0__DecisionTree__mnar,analcatdata_authorship,2,0,clean,DecisionTree,0.0,0.0,natural,mnar,0.0323,630,0,0.9478672985781991,0.9420658615426056,0.9367969135464065,0.9479730444228681,0.9242527043645782,0.9285714285714286
analcatdata_authorship__seed2__setting0__RandomForest__mnar,analcatdata_authorship,2,0,clean,RandomForest,0.0,0.0,natural,mnar,0.6683,630,0,0.981042654028436,0.9725144787644788,0.9780359538936579,0.9810485168091791,0.9725622243783109,0.9285714285714286
analcatdata_authorship__seed2__setting0__ExtraTrees__mnar,analcatdata_authorship,2,0,clean,ExtraTrees,0.0,0.0,natural,mnar,0.496,630,0,0.985781990521327,0.9756394787644789,0.9825821836937608,0.9857419364719213,0.9793071044076255,0.9285714285714286
analcatdata_authorship__seed2__setting0__HistGradientBoosting__mnar,analcatdata_authorship,2,0,clean,HistGradientBoosting,0.0,0.0,natural,mnar,0.8563,630,0,0.990521327014218,0.9790178571428572,0.9858350803633822,0.9904818491029704,0.9862833532332721,0.9285714285714286
analcatdata_authorship__seed2__setting0__XGBoost__mnar,analcatdata_authorship,2,0,clean,XGBoost,0.0,0.0,natural,mnar,0.483,630,0,0.985781990521327,0.9758928571428571,0.9826092963614969,0.985775471934297,0.9795072353053798,0.9285714285714286
analcatdata_authorship__seed2__setting0__LightGBM__mnar,analcatdata_authorship,2,0,clean,LightGBM,0.0,0.0,natural,mnar,0.8742,630,0,0.990521327014218,0.9790178571428572,0.9858350803633822,0.9904818491029704,0.9862833532332721,0.9285714285714286
analcatdata_authorship__seed2__setting1__LogisticRegression__mnar,analcatdata_authorship,2,1,noise_only,LogisticRegression,0.2,0.0,natural,mnar,0.0539,630,126,0.9052132701421801,0.9126739696507138,0.8819048963976686,0.9073619916335445,0.8643548949460453,0.9285714285714286
analcatdata_authorship__seed2__setting1__LinearSVM__mnar,analcatdata_authorship,2,1,noise_only,LinearSVM,0.2,0.0,natural,mnar,0.0417,630,126,0.9715639810426541,0.9635755252761067,0.9716597833546625,0.9716092167406266,0.9587049759095988,0.9285714285714286
analcatdata_authorship__seed2__setting1__KNN__mnar,analcatdata_authorship,2,1,noise_only,KNN,0.2,0.0,natural,mnar,0.0238,630,126,0.957345971563981,0.9576700974230044,0.954122859978444,0.9569655963148413,0.9381465389801207,1.0
analcatdata_authorship__seed2__setting1__DecisionTree__mnar,analcatdata_authorship,2,1,noise_only,DecisionTree,0.2,0.0,natural,mnar,0.0463,630,126,0.7488151658767772,0.7429825693633834,0.7118131868131868,0.7524816415811676,0.6432368125363634,0.7142857142857143
analcatdata_authorship__seed2__setting1__RandomForest__mnar,analcatdata_authorship,2,1,noise_only,RandomForest,0.2,0.0,natural,mnar,0.6919,630,126,0.990521327014218,0.9790178571428572,0.9858350803633822,0.9904818491029704,0.9862833532332721,0.9285714285714286
analcatdata_authorship__seed2__setting1__ExtraTrees__mnar,analcatdata_authorship,2,1,noise_only,ExtraTrees,0.2,0.0,natural,mnar,0.5271,630,126,0.985781990521327,0.9756394787644789,0.9812612934313448,0.9857542704640955,0.9793625514256643,0.9285714285714286
analcatdata_authorship__seed2__setting1__HistGradientBoosting__mnar,analcatdata_authorship,2,1,noise_only,HistGradientBoosting,0.2,0.0,natural,mnar,1.4541,630,126,0.981042654028436,0.970078903654485,0.9780560599397061,0.9811164572494766,0.9727017082915989,0.9285714285714286
analcatdata_authorship__seed2__setting1__XGBoost__mnar,analcatdata_authorship,2,1,noise_only,XGBoost,0.2,0.0,natural,mnar,0.8134,630,126,0.990521327014218,0.9790178571428572,0.9858350803633822,0.9904818491029704,0.9862833532332721,0.9285714285714286
analcatdata_authorship__seed2__setting1__LightGBM__mnar,analcatdata_authorship,2,1,noise_only,LightGBM,0.2,0.0,natural,mnar,0.871,630,126,0.981042654028436,0.970078903654485,0.9767953428731248,0.9810361354414061,0.972599383216425,0.9285714285714286
analcatdata_authorship__seed2__setting2__LogisticRegression__mnar,analcatdata_authorship,2,2,missing_only,LogisticRegression,0.0,0.2,natural,mnar,0.0504,630,0,0.995260663507109,0.9966216216216216,0.9967465246968352,0.9952592617512696,0.9931357106311779,1.0
analcatdata_authorship__seed2__setting2__LinearSVM__mnar,analcatdata_authorship,2,2,missing_only,LinearSVM,0.0,0.2,natural,mnar,0.0527,630,0,0.990521327014218,0.9787644787644787,0.9858095673313064,0.9904482799599221,0.9862140142566617,0.9285714285714286
analcatdata_authorship__seed2__setting2__KNN__mnar,analcatdata_authorship,2,2,missing_only,KNN,0.0,0.2,natural,mnar,0.0289,630,0,1.0,1.0,1.0,1.0,1.0,1.0
analcatdata_authorship__seed2__setting2__DecisionTree__mnar,analcatdata_authorship,2,2,missing_only,DecisionTree,0.0,0.2,natural,mnar,0.0421,630,0,0.919431279620853,0.8739949043728115,0.8823939984066567,0.9188734751959902,0.8828338289409706,0.7142857142857143
analcatdata_authorship__seed2__setting2__RandomForest__mnar,analcatdata_authorship,2,2,missing_only,RandomForest,0.0,0.2,natural,mnar,0.6878,630,0,0.976303317535545,0.9664471468977283,0.9735116454024442,0.9762597073538758,0.9654822969670607,0.9285714285714286
analcatdata_authorship__seed2__setting2__ExtraTrees__mnar,analcatdata_authorship,2,2,missing_only,ExtraTrees,0.0,0.2,natural,mnar,0.5275,630,0,0.981042654028436,0.957782335907336,0.9709775641025642,0.9808044719893062,0.9724453771508877,0.8571428571428571
analcatdata_authorship__seed2__setting2__HistGradientBoosting__mnar,analcatdata_authorship,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,mnar,0.9892,630,0,0.981042654028436,0.9550933824189638,0.9684904791493938,0.9807366000099018,0.9724361608884392,0.8571428571428571
analcatdata_authorship__seed2__setting2__XGBoost__mnar,analcatdata_authorship,2,2,missing_only,XGBoost,0.0,0.2,natural,mnar,0.5142,630,0,0.976303317535545,0.9519683824189639,0.9665030025388082,0.976081412355397,0.9655173218712738,0.8571428571428571
analcatdata_authorship__seed2__setting2__LightGBM__mnar,analcatdata_authorship,2,2,missing_only,LightGBM,0.0,0.2,natural,mnar,0.8328,630,0,0.981042654028436,0.9698255252761068,0.9781076221300049,0.9810188768380121,0.9723994699447323,0.9285714285714286
analcatdata_authorship__seed2__setting3__LogisticRegression__mnar,analcatdata_authorship,2,3,imbalance_only,LogisticRegression,0.0,0.0,0.8,mnar,0.0437,296,0,0.995260663507109,0.9966216216216216,0.9954257565095003,0.9952717808810074,0.9931444528489819,1.0
analcatdata_authorship__seed2__setting3__LinearSVM__mnar,analcatdata_authorship,2,3,imbalance_only,LinearSVM,0.0,0.0,0.8,mnar,0.0434,296,0,0.995260663507109,0.996875,0.9955541097375841,0.9952729974992831,0.9931460049164628,1.0
analcatdata_authorship__seed2__setting3__KNN__mnar,analcatdata_authorship,2,3,imbalance_only,KNN,0.0,0.0,0.8,mnar,0.023,296,0,0.933649289099526,0.950267127592709,0.9528698069266021,0.9333242185399881,0.9085978290200644,1.0
analcatdata_authorship__seed2__setting3__DecisionTree__mnar,analcatdata_authorship,2,3,imbalance_only,DecisionTree,0.0,0.0,0.8,mnar,0.0267,296,0,0.8909952606635071,0.8500221671006556,0.8678456111789445,0.890164028236698,0.8440568280672454,0.7142857142857143
analcatdata_authorship__seed2__setting3__RandomForest__mnar,analcatdata_authorship,2,3,imbalance_only,RandomForest,0.0,0.0,0.8,mnar,0.5745,296,0,0.976303317535545,0.9661937685193499,0.9748526882260495,0.9762890159055507,0.9657495426827607,0.9285714285714286
analcatdata_authorship__seed2__setting3__ExtraTrees__mnar,analcatdata_authorship,2,3,imbalance_only,ExtraTrees,0.0,0.0,0.8,mnar,0.4697,296,0,0.9478672985781991,0.9459234982490796,0.9552365390600684,0.947791480994715,0.9263266544474069,0.9285714285714286
analcatdata_authorship__seed2__setting3__HistGradientBoosting__mnar,analcatdata_authorship,2,3,imbalance_only,HistGradientBoosting,0.0,0.0,0.8,mnar,0.4729,296,0,0.976303317535545,0.9831081081081081,0.9822876170647407,0.9761474645821283,0.9661937845995759,1.0
analcatdata_authorship__seed2__setting3__XGBoost__mnar,analcatdata_authorship,2,3,imbalance_only,XGBoost,0.0,0.0,0.8,mnar,0.2653,296,0,0.957345971563981,0.9502446798958426,0.9606458356458356,0.9574681067572062,0.9390688120247928,0.9285714285714286
analcatdata_authorship__seed2__setting3__LightGBM__mnar,analcatdata_authorship,2,3,imbalance_only,LightGBM,0.0,0.0,0.8,mnar,0.4029,296,0,0.9715639810426541,0.9748585795097423,0.9780670300248614,0.9717017471828184,0.9593834057041519,1.0
analcatdata_authorship__seed2__setting4__LogisticRegression__mnar,analcatdata_authorship,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,mnar,0.0536,630,126,0.8483412322274881,0.8582801135853462,0.7998677318296308,0.8593387559784921,0.7903170766003043,0.9285714285714286
analcatdata_authorship__seed2__setting4__LinearSVM__mnar,analcatdata_authorship,2,4,noise_missing,LinearSVM,0.2,0.2,natural,mnar,0.0452,630,126,0.919431279620853,0.9294743871778754,0.9012304001002012,0.9202172363772597,0.8842402124721912,1.0
analcatdata_authorship__seed2__setting4__KNN__mnar,analcatdata_authorship,2,4,noise_missing,KNN,0.2,0.2,natural,mnar,0.0298,630,126,0.9383886255924171,0.9210837186854628,0.9272960850275461,0.9382439615686509,0.910291995417098,0.8571428571428571
analcatdata_authorship__seed2__setting4__DecisionTree__mnar,analcatdata_authorship,2,4,noise_missing,DecisionTree,0.2,0.2,natural,mnar,0.0526,630,126,0.7156398104265402,0.6774178975487115,0.6541229589746722,0.7231172199663048,0.5978680153170116,0.5
analcatdata_authorship__seed2__setting4__RandomForest__mnar,analcatdata_authorship,2,4,noise_missing,RandomForest,0.2,0.2,natural,mnar,0.6936,630,126,0.976303317535545,0.9549107142857143,0.9665396501187246,0.976079588663881,0.965921120157207,0.8571428571428571
analcatdata_authorship__seed2__setting4__ExtraTrees__mnar,analcatdata_authorship,2,4,noise_missing,ExtraTrees,0.2,0.2,natural,mnar,0.5483,630,126,0.995260663507109,0.996875,0.9967498206069816,0.9952616637469666,0.9931383893359749,1.0
analcatdata_authorship__seed2__setting4__HistGradientBoosting__mnar,analcatdata_authorship,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,mnar,1.489,630,126,0.9715639810426541,0.9488433824189638,0.952763226348132,0.9714713982352363,0.9587322460896915,0.8571428571428571
analcatdata_authorship__seed2__setting4__XGBoost__mnar,analcatdata_authorship,2,4,noise_missing,XGBoost,0.2,0.2,natural,mnar,0.8023,630,126,0.985781990521327,0.9903716216216216,0.9877752464777783,0.9858297111131715,0.9794939108132765,1.0
analcatdata_authorship__seed2__setting4__LightGBM__mnar,analcatdata_authorship,2,4,noise_missing,LightGBM,0.2,0.2,natural,mnar,0.8959,630,126,0.976303317535545,0.9789970930232558,0.9717444370950394,0.9762809508450812,0.9657007061498233,1.0
analcatdata_authorship__seed2__setting5__LogisticRegression__mnar,analcatdata_authorship,2,5,noise_imbalance,LogisticRegression,0.2,0.0,0.8,mnar,0.0444,269,126,0.6587677725118484,0.6004214555086649,0.6319595184462672,0.6447986033558505,0.5385047949061824,0.42857142857142855
analcatdata_authorship__seed2__setting5__LinearSVM__mnar,analcatdata_authorship,2,5,noise_imbalance,LinearSVM,0.2,0.0,0.8,mnar,0.0384,269,126,0.6255924170616114,0.5311543166921073,0.5312836804772288,0.6056145522587961,0.4807379159261365,0.21428571428571427
analcatdata_authorship__seed2__setting5__KNN__mnar,analcatdata_authorship,2,5,noise_imbalance,KNN,0.2,0.0,0.8,mnar,0.0228,269,126,0.7867298578199052,0.8163517441860466,0.8292234759663466,0.7877138336348044,0.725278521926723,1.0
analcatdata_authorship__seed2__setting5__DecisionTree__mnar,analcatdata_authorship,2,5,noise_imbalance,DecisionTree,0.2,0.0,0.8,mnar,0.0292,269,126,0.5023696682464455,0.4030394181556972,0.38824231324231323,0.4722123584682827,0.30922598226427733,0.07142857142857142
analcatdata_authorship__seed2__setting5__RandomForest__mnar,analcatdata_authorship,2,5,noise_imbalance,RandomForest,0.2,0.0,0.8,mnar,0.5883,269,126,0.4976303317535545,0.40194144518272423,0.3872603379205548,0.4383379815543545,0.3691563392662825,0.07142857142857142
analcatdata_authorship__seed2__setting5__ExtraTrees__mnar,analcatdata_authorship,2,5,noise_imbalance,ExtraTrees,0.2,0.0,0.8,mnar,0.4468,269,126,0.45023696682464454,0.37466777408637875,0.34995791245791247,0.36516029170057607,0.3052043648543954,0.14285714285714285
analcatdata_authorship__seed2__setting5__HistGradientBoosting__mnar,analcatdata_authorship,2,5,noise_imbalance,HistGradientBoosting,0.2,0.0,0.8,mnar,0.5882,269,126,0.6255924170616114,0.573421926910299,0.6101163135503471,0.6108337762398637,0.5202562107544925,0.42857142857142855
analcatdata_authorship__seed2__setting5__XGBoost__mnar,analcatdata_authorship,2,5,noise_imbalance,XGBoost,0.2,0.0,0.8,mnar,0.3975,269,126,0.6208530805687204,0.5729858803986712,0.6091713596138375,0.6059724028016609,0.522887888309275,0.42857142857142855
