run_key,experiment,dataset_name,seed,setting_id,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
xgb__adult__seed1__setting25__XGBoost,xgboost_full,adult,1,25,XGBoost,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2687,0.8542,0.7522714164635711,0.7772315213546963,0.8455315527623017,0.5690338142252271,0.5568561872909699,0.9033491853321094,0.965764905346386
xgb__adult__seed1__setting26__XGBoost,xgboost_full,adult,1,26,XGBoost,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,13290,5000,0.2503,0.8428,0.6966272081139726,0.7316394249954727,0.8217285423391045,0.5215482349327184,0.4163879598662207,0.8966428578964583,0.9595925624618772
xgb__adult__seed1__setting27__XGBoost,xgboost_full,adult,1,27,XGBoost,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,11811,5000,0.2369,0.8116,0.6087668674762352,0.6239513752361681,0.7625095896710701,0.4091563300719522,0.2198996655518394,0.8923557626367598,0.9603941305616136
xgb__adult__seed1__setting28__XGBoost,xgboost_full,adult,1,28,XGBoost,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.255,0.849,0.7425483296934401,0.7677802082424062,0.8394140320177883,0.5516853572230523,0.5384615384615384,0.8905609831580206,0.9589439278667818
xgb__adult__seed1__setting29__XGBoost,xgboost_full,adult,1,29,XGBoost,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2602,0.8478,0.7414730665485021,0.7662746407493806,0.8382753643950341,0.5482113711674866,0.5376254180602007,0.8915827249260593,0.961819878217534
xgb__adult__seed1__setting30__XGBoost,xgboost_full,adult,1,30,XGBoost,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,13245,5000,0.2489,0.8324,0.6642831520420328,0.6967649524550604,0.8025473101097262,0.4849556508951111,0.3419732441471572,0.8871198993138714,0.9587187133171144
xgb__adult__seed1__setting31__XGBoost,xgboost_full,adult,1,31,XGBoost,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,11804,5000,0.2363,0.7962,0.5762896124129151,0.5740208394523421,0.7344869847606478,0.3378823705859612,0.1546822742474916,0.8823782570010797,0.9556667212054832
xgb__adult__seed1__setting32__XGBoost,xgboost_full,adult,1,32,XGBoost,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2657,0.8652,0.7769844451712509,0.7988253789962712,0.8590987117183202,0.6068380331347083,0.6078595317725752,0.9120375621155692,0.9661744979010236
xgb__adult__seed1__setting33__XGBoost,xgboost_full,adult,1,33,XGBoost,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,14103,5000,0.2626,0.859,0.7425281080643857,0.7751797270662752,0.8467825019798534,0.5791813708188778,0.5192307692307693,0.9079913680019976,0.9647284167212712
xgb__adult__seed1__setting34__XGBoost,xgboost_full,adult,1,34,XGBoost,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,12265,5000,0.2572,0.8294,0.6494136606775477,0.6795748059098576,0.7938608855200042,0.4781783712455248,0.3043478260869565,0.9062097765422068,0.9644393340465792
xgb__adult__seed1__setting35__XGBoost,xgboost_full,adult,1,35,XGBoost,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,10856,5000,0.242,0.7802,0.5405518394648829,0.5119091936144754,0.7006608588568407,0.2508473889298117,0.0811036789297658,0.8934139912572225,0.960453642122682
xgb__adult__seed1__setting36__XGBoost,xgboost_full,adult,1,36,XGBoost,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.278,0.8532,0.7441621036121104,0.7718201490144994,0.8428980630701542,0.5631517416166832,0.5351170568561873,0.8993250811502765,0.9617109124649827
xgb__adult__seed1__setting37__XGBoost,xgboost_full,adult,1,37,XGBoost,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,14160,5000,0.2795,0.8462,0.7203581690106172,0.7516595054827058,0.8315822314798219,0.5358064479053082,0.4790969899665552,0.8991928712603174,0.9643719309810684
xgb__adult__seed1__setting38__XGBoost,xgboost_full,adult,1,38,XGBoost,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,12335,5000,0.2617,0.8118,0.61405746107776,0.6315869300980637,0.7659866116263021,0.4053639047454349,0.2349498327759197,0.8914280954038875,0.9566887635969006
xgb__adult__seed1__setting39__XGBoost,xgboost_full,adult,1,39,XGBoost,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,11009,5000,0.2493,0.7718,0.5229933110367893,0.4787573758572294,0.6826131143913307,0.1880844368436402,0.0459866220735785,0.8735306348888162,0.9496434620472796
xgb__adult__seed1__setting40__XGBoost,xgboost_full,adult,1,40,XGBoost,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2762,0.8508,0.7411517184867891,0.7682617218564112,0.8403997343894138,0.5556625577387915,0.5309364548494984,0.8936935772589318,0.9592158528847752
xgb__adult__seed1__setting41__XGBoost,xgboost_full,adult,1,41,XGBoost,0.2,0.2,0.7,noise_then_imbalance,symmetric,mean,14106,5000,0.2759,0.8412,0.6952890637913269,0.7296203188219128,0.8202180176115926,0.5157177945742364,0.4155518394648829,0.8939275546951105,0.96051711266468
xgb__adult__seed1__setting42__XGBoost,xgboost_full,adult,1,42,XGBoost,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,12262,5000,0.2642,0.8094,0.6076076406106581,0.6223241387821273,0.7609697330009997,0.3960004416688111,0.2207357859531772,0.8847253946734471,0.9571376096537488
xgb__adult__seed1__setting43__XGBoost,xgboost_full,adult,1,43,XGBoost,0.2,0.2,0.9,noise_then_imbalance,symmetric,mean,10989,5000,0.2526,0.7798,0.5397157190635451,0.5103758952316483,0.6998226639660406,0.2481972476235802,0.0794314381270903,0.8741884972340328,0.9540704617245162
xgb__adult__seed1__setting44__XGBoost,xgboost_full,adult,1,44,XGBoost,0.2,0.3,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2752,0.8402,0.7238670612521936,0.7500311444300025,0.8283396277222282,0.5207350884101511,0.5008361204013378,0.8807330516372486,0.9533248173187464
xgb__adult__seed1__setting45__XGBoost,xgboost_full,adult,1,45,XGBoost,0.2,0.3,0.7,noise_then_imbalance,symmetric,mean,14123,5000,0.2804,0.835,0.6877749701950772,0.7199207630376885,0.8135640235673947,0.4933605798693592,0.4055183946488294,0.8782861246215039,0.9565421243136244
xgb__adult__seed1__setting46__XGBoost,xgboost_full,adult,1,46,XGBoost,0.2,0.3,0.8,noise_then_imbalance,symmetric,mean,12317,5000,0.2638,0.808,0.6049678388177908,0.6184851571650395,0.7587390476626492,0.3895131106848031,0.2157190635451505,0.8732297282564735,0.9511539698947382
xgb__adult__seed1__setting47__XGBoost,xgboost_full,adult,1,47,XGBoost,0.2,0.3,0.9,noise_then_imbalance,symmetric,mean,10980,5000,0.2531,0.7728,0.5253702316519488,0.4835159759056565,0.6851334892242155,0.1956000154683603,0.0510033444816053,0.8545718685488607,0.945197844911298
xgb__adult__seed1__setting48__XGBoost,xgboost_full,adult,1,48,XGBoost,0.3,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.3121,0.8554,0.771690334764673,0.7882965780469701,0.8504655743004343,0.5819230389826193,0.6112040133779264,0.8978933018930961,0.9592917793016252
xgb__adult__seed1__setting49__XGBoost,xgboost_full,adult,1,49,XGBoost,0.3,0.0,0.7,noise_then_imbalance,symmetric,mean,12946,5000,0.3101,0.8244,0.6438346890616813,0.6716996088813108,0.7884863009744315,0.4554800930849522,0.2976588628762542,0.893892716345055,0.958510607022802
xgb__adult__seed1__setting50__XGBoost,xgboost_full,adult,1,50,XGBoost,0.3,0.0,0.8,noise_then_imbalance,symmetric,mean,11320,5000,0.27,0.7888,0.5588150477054605,0.5444252665888738,0.7184638533546349,0.3020865336476798,0.1178929765886287,0.880387305740481,0.9508174977684576
xgb__adult__seed1__setting51__XGBoost,xgboost_full,adult,1,51,XGBoost,0.3,0.0,0.9,noise_then_imbalance,symmetric,mean,10007,5000,0.2586,0.7624,0.5039177208289813,0.4407167262231167,0.6619588090316905,0.0683117607910516,0.0083612040133779,0.8170319528115098,0.9191594735893296
xgb__adult__seed1__setting52__XGBoost,xgboost_full,adult,1,52,XGBoost,0.3,0.1,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.3015,0.847,0.7509789906066137,0.7711137675876629,0.8398568360598321,0.5514657375973263,0.5668896321070234,0.8817557825067084,0.9513716431549412
xgb__adult__seed1__setting53__XGBoost,xgboost_full,adult,1,53,XGBoost,0.3,0.1,0.7,noise_then_imbalance,symmetric,mean,12954,5000,0.2919,0.819,0.6411456519980728,0.6671783661377781,0.7844276468936783,0.430892371709101,0.3001672240802676,0.8798649502899605,0.952754422822295
xgb__adult__seed1__setting54__XGBoost,xgboost_full,adult,1,54,XGBoost,0.3,0.1,0.8,noise_then_imbalance,symmetric,mean,11467,5000,0.2784,0.7752,0.5309601932836057,0.4944644759647543,0.6909642737865258,0.2131578822896987,0.0627090301003344,0.8607866125782049,0.9433159748288028
xgb__adult__seed1__setting55__XGBoost,xgboost_full,adult,1,55,XGBoost,0.3,0.1,0.9,noise_then_imbalance,symmetric,mean,10056,5000,0.2685,0.7646,0.507943143812709,0.4486486739696124,0.6663504066743022,0.1101471321011877,0.015886287625418,0.844965935347056,0.9392560588496296
xgb__adult__seed1__setting56__XGBoost,xgboost_full,adult,1,56,XGBoost,0.3,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.3041,0.8386,0.7360000386848555,0.7565256995722636,0.8302596904491278,0.5238736553669315,0.5392976588628763,0.8724159175871904,0.949079934067358
xgb__adult__seed1__setting57__XGBoost,xgboost_full,adult,1,57,XGBoost,0.3,0.2,0.7,noise_then_imbalance,symmetric,mean,13074,5000,0.2886,0.8088,0.6152386679749181,0.6331092075772926,0.7655374118080501,0.3884439504450312,0.2441471571906354,0.8627940488624894,0.9458616922021804
xgb__adult__seed1__setting58__XGBoost,xgboost_full,adult,1,58,XGBoost,0.3,0.2,0.8,noise_then_imbalance,symmetric,mean,11352,5000,0.2764,0.7716,0.5234351096715656,0.4800802442876207,0.683147424548808,0.1836300406001903,0.0476588628762541,0.8479148862841086,0.9329119631054672
xgb__adult__seed1__setting59__XGBoost,xgboost_full,adult,1,59,XGBoost,0.3,0.2,0.9,noise_then_imbalance,symmetric,mean,10007,5000,0.2662,0.762,0.5025083612040134,0.4373626739400385,0.6602837235357151,0.0618167289461345,0.0050167224080267,0.804103298235619,0.9153192342810736
xgb__adult__seed1__setting60__XGBoost,xgboost_full,adult,1,60,XGBoost,0.3,0.3,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2991,0.8254,0.7101277831115987,0.7314862540339346,0.8143158277503697,0.4779435967872002,0.4891304347826087,0.8564935827099796,0.94401880153042
xgb__adult__seed1__setting61__XGBoost,xgboost_full,adult,1,61,XGBoost,0.3,0.3,0.7,noise_then_imbalance,symmetric,mean,12949,5000,0.29,0.7992,0.5968914960137015,0.6071367752534359,0.7504150619064792,0.3438326711248062,0.2090301003344481,0.8524681597262518,0.9387321867675078
xgb__adult__seed1__setting62__XGBoost,xgboost_full,adult,1,62,XGBoost,0.3,0.3,0.8,noise_then_imbalance,symmetric,mean,11355,5000,0.2792,0.7746,0.5294193930697839,0.4914094222744982,0.6893619890684164,0.209265115414497,0.0593645484949832,0.8458127160637104,0.937911373418903
xgb__adult__seed1__setting63__XGBoost,xgboost_full,adult,1,63,XGBoost,0.3,0.3,0.9,noise_then_imbalance,symmetric,mean,10224,5000,0.2687,0.761,0.5004180602006689,0.4329608336794882,0.657921692413092,0.0252239499457948,0.0008361204013377,0.7982423228145694,0.9150045824237276
xgb__adult__seed2__setting0__XGBoost,xgboost_full,adult,2,0,XGBoost,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2238,0.8732,0.7969981927383978,0.8147838264329306,0.8689976969157593,0.6348647872158732,0.6507936507936508,0.9297672263751676,0.9767794375309852
xgb__adult__seed2__setting1__XGBoost,xgboost_full,adult,2,1,XGBoost,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2293,0.8752,0.8008890663858348,0.8181818181818181,0.8712494545454545,0.6412525419750796,0.658312447786132,0.9307621319052736,0.9771185005455112
xgb__adult__seed2__setting2__XGBoost,xgboost_full,adult,2,2,XGBoost,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,14264,5000,0.2247,0.8718,0.7777587759388831,0.8048226050622257,0.8644139643001363,0.6241481607093354,0.5973266499582289,0.930073672216302,0.976927397678469
xgb__adult__seed2__setting3__XGBoost,xgboost_full,adult,2,3,XGBoost,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,12679,5000,0.2109,0.8482,0.6978416547108854,0.73583238449941,0.8256299944333375,0.5431106185951953,0.4093567251461988,0.9247412949061232,0.9749222783539192
xgb__adult__seed2__setting4__XGBoost,xgboost_full,adult,2,4,XGBoost,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2342,0.8636,0.7778067748036055,0.7979558583913494,0.8579799401570137,0.6036288850692758,0.6131996658312447,0.918913222226396,0.972868353002338
xgb__adult__seed2__setting5__XGBoost,xgboost_full,adult,2,5,XGBoost,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2436,0.8666,0.7829274957926853,0.8028651175943562,0.8612868916179607,0.6130403918177268,0.6223893065998329,0.922023372920864,0.9739380565295876
xgb__adult__seed2__setting6__XGBoost,xgboost_full,adult,2,6,XGBoost,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,14264,5000,0.2354,0.8592,0.7505842790867079,0.7801648214251365,0.8488658472310386,0.5818755810095864,0.5421888053467001,0.9171094754152452,0.9724234559097572
xgb__adult__seed2__setting7__XGBoost,xgboost_full,adult,2,7,XGBoost,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,12679,5000,0.2232,0.8384,0.6765151110750844,0.7115139632954359,0.8112320005849698,0.5080716666511539,0.3659147869674185,0.9161773967744322,0.9718801965317412
xgb__adult__seed2__setting8__XGBoost,xgboost_full,adult,2,8,XGBoost,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2402,0.8576,0.7652754464828035,0.786897806723494,0.8508734718896658,0.5835338870274737,0.5881370091896407,0.9125815458973492,0.9708402750352956
xgb__adult__seed2__setting9__XGBoost,xgboost_full,adult,2,9,XGBoost,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2444,0.8556,0.763674459178009,0.7844984030197445,0.8490146849593497,0.5780822200232466,0.5873015873015873,0.910454767824988,0.9699433375334184
xgb__adult__seed2__setting10__XGBoost,xgboost_full,adult,2,10,XGBoost,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,14264,5000,0.2307,0.8506,0.7337676516648797,0.7636212241180271,0.8383547189905696,0.5527249911615367,0.5096073517126148,0.9077791331690608,0.9687510880831204
xgb__adult__seed2__setting11__XGBoost,xgboost_full,adult,2,11,XGBoost,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,12679,5000,0.2224,0.8308,0.6574935014809352,0.6890305870396771,0.7984651516648553,0.4809371594013707,0.3249791144527986,0.9048688862132542,0.967250484583341
xgb__adult__seed2__setting12__XGBoost,xgboost_full,adult,2,12,XGBoost,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2342,0.8488,0.7454649859814757,0.7693946989087854,0.8399230610913706,0.5528308870636923,0.5472013366750209,0.8954869204741189,0.9644146314874736
xgb__adult__seed2__setting13__XGBoost,xgboost_full,adult,2,13,XGBoost,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2393,0.8466,0.7423013445613332,0.7659555315509947,0.8375601260239446,0.5459539829160879,0.5421888053467001,0.900258688618294,0.96602764463322
xgb__adult__seed2__setting14__XGBoost,xgboost_full,adult,2,14,XGBoost,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,14264,5000,0.2367,0.844,0.7191244831335064,0.7494026787954057,0.8296502761453969,0.5293091144388077,0.47953216374269,0.89697104097785,0.9647203727795745
xgb__adult__seed2__setting15__XGBoost,xgboost_full,adult,2,15,XGBoost,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,12679,5000,0.2182,0.824,0.6472986304836507,0.6755658941890608,0.7899417900327353,0.452702166470495,0.3082706766917293,0.8938339801647164,0.9638477856663654
xgb__adult__seed2__setting16__XGBoost,xgboost_full,adult,2,16,XGBoost,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2486,0.8704,0.7865704668367386,0.8077685704460553,0.8649576052805263,0.6236737093052892,0.6257309941520468,0.9233555885506562,0.9737798835772358
xgb__adult__seed2__setting17__XGBoost,xgboost_full,adult,2,17,XGBoost,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2553,0.8696,0.7894793957459166,0.8083899797598691,0.8648348887286522,0.6230682092362869,0.6357560568086884,0.9244612099975594,0.9745685471939264
xgb__adult__seed2__setting18__XGBoost,xgboost_full,adult,2,18,XGBoost,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,13234,5000,0.2427,0.8532,0.7177302094749539,0.7545331112760933,0.8356453863595319,0.5588116775081128,0.4578111946532999,0.920320786188453,0.9729985751124198
xgb__adult__seed2__setting19__XGBoost,xgboost_full,adult,2,19,XGBoost,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,11826,5000,0.2257,0.8248,0.6372338067537149,0.6638113659390255,0.7850646550612508,0.4633414624127513,0.277360066833751,0.9100682506511698,0.9664582685827752
xgb__adult__seed2__setting20__XGBoost,xgboost_full,adult,2,20,XGBoost,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2565,0.8616,0.7716260148135261,0.7933109695005844,0.8552320597864149,0.5960095070100059,0.5989974937343359,0.914384633685186,0.9706756147933412
xgb__adult__seed2__setting21__XGBoost,xgboost_full,adult,2,21,XGBoost,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2662,0.8614,0.774643133383463,0.7946277098251349,0.8556619392869723,0.5969943937024,0.6081871345029239,0.9164217845868068,0.9713254008746142
xgb__adult__seed2__setting22__XGBoost,xgboost_full,adult,2,22,XGBoost,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,13241,5000,0.2471,0.8508,0.7127176781466331,0.7492416071233131,0.8324160797306813,0.550440708056339,0.4477861319966583,0.9091373802197668,0.9693833928715538
xgb__adult__seed2__setting23__XGBoost,xgboost_full,adult,2,23,XGBoost,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,11866,5000,0.2539,0.8142,0.6133777119633161,0.6305979422436503,0.76633325075799,0.4222625175292888,0.2280701754385964,0.8971092161994081,0.9622159990736896
xgb__adult__seed2__setting24__XGBoost,xgboost_full,adult,2,24,XGBoost,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.308,0.8514,0.7463154555685383,0.7718029672493953,0.8420467421725499,0.5596266472775819,0.5446950710108605,0.9020913226180536,0.966115794697362
xgb__adult__seed2__setting25__XGBoost,xgboost_full,adult,2,25,XGBoost,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2648,0.8506,0.7549491003343225,0.7760358342665175,0.8433891153415454,0.5619994318837898,0.5714285714285714,0.9047322487127628,0.9671052170344796
xgb__adult__seed2__setting26__XGBoost,xgboost_full,adult,2,26,XGBoost,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,13274,5000,0.2504,0.8398,0.6906022836036537,0.7249433901904991,0.8175823023426375,0.5110536715004325,0.404344193817878,0.9012934650589134,0.965245811632089
xgb__adult__seed2__setting27__XGBoost,xgboost_full,adult,2,27,XGBoost,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,11794,5000,0.2403,0.8094,0.6062150072349776,0.6202024858763546,0.7599159236225207,0.3982941947943907,0.2163742690058479,0.8870501040048626,0.958313665565129
xgb__adult__seed2__setting28__XGBoost,xgboost_full,adult,2,28,XGBoost,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.261,0.848,0.7498050938548053,0.7712660017489724,0.8403160015563544,0.5532443758463808,0.5614035087719298,0.8939322844757612,0.9620128770724408
xgb__adult__seed2__setting29__XGBoost,xgboost_full,adult,2,29,XGBoost,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,15000,5000,0.2666,0.8452,0.7316490015467277,0.7584870279451104,0.8339122633172874,0.5373675877364418,0.5137844611528822,0.8967032578378192,0.963306683014191
xgb__adult__seed2__setting30__XGBoost,xgboost_full,adult,2,30,XGBoost,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,13351,5000,0.2513,0.8294,0.6657327207931302,0.6970229754617026,0.8014025597118699,0.4723142807629867,0.3517126148705096,0.8907367902620957,0.9617518092687196
xgb__adult__seed2__setting31__XGBoost,xgboost_full,adult,2,31,XGBoost,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,11790,5000,0.2393,0.807,0.6006300043209962,0.6119191102692638,0.7553269519161745,0.3882192775897607,0.2046783625730994,0.877861451771246,0.9550737115498202
xgb__adult__seed2__setting32__XGBoost,xgboost_full,adult,2,32,XGBoost,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,15000,5000,0.2776,0.8586,0.7682227085814282,0.7891923227362372,0.8522374279817464,0.5873252228185861,0.5948203842940685,0.9137654812814312,0.9696184812336376
xgb__adult__seed2__setting33__XGBoost,xgboost_full,adult,2,33,XGBoost,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,14119,5000,0.2659,0.8574,0.7448212300406551,0.7754126847041675,0.8461372605601555,0.5752182347067321,0.5288220551378446,0.9142406370910184,0.9701922898584544
xgb__adult__seed2__setting34__XGBoost,xgboost_full,adult,2,34,XGBoost,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,12314,5000,0.2543,0.827,0.6469808714089544,0.6760646855007527,0.791311515147702,0.467754834891769,0.3015873015873015,0.904506423390407,0.9633307922564144
