combination,dataset_name,model_name,seed,interaction
missing_imbalance,adult,ExtraTrees,3,0.0435495023616278
noise_imbalance,adult,ExtraTrees,4,0.011293021681229143
noise_imbalance,adult,ExtraTrees,4,0.022905030869134535
noise_imbalance,adult,ExtraTrees,4,0.051113421788094526
noise_imbalance,adult,ExtraTrees,4,0.009517019330297694
noise_imbalance,adult,ExtraTrees,4,0.035479594244557267
noise_imbalance,adult,ExtraTrees,4,0.09896773162410666
noise_imbalance,adult,ExtraTrees,4,0.012158831557021799
noise_imbalance,adult,ExtraTrees,4,0.05469145315645396
noise_imbalance,adult,ExtraTrees,4,0.12693555962786657
noise_missing,adult,ExtraTrees,4,-0.00857376415002542
noise_missing,adult,ExtraTrees,4,-0.00174799115161961
noise_missing,adult,ExtraTrees,4,-0.005421660105278003
noise_missing,adult,ExtraTrees,4,-0.02951505942310617
noise_missing,adult,ExtraTrees,4,-0.014757043310875018
noise_missing,adult,ExtraTrees,4,-0.031440272640135936
noise_missing,adult,ExtraTrees,4,-0.036721686348432536
noise_missing,adult,ExtraTrees,4,-0.036546657296834484
noise_missing,adult,ExtraTrees,4,-0.05037299914017879
missing_imbalance,adult,ExtraTrees,4,0.0008720669817389171
missing_imbalance,adult,ExtraTrees,4,-0.013359463152805229
missing_imbalance,adult,ExtraTrees,4,0.002392543464271868
missing_imbalance,adult,ExtraTrees,4,0.013281722106508909
missing_imbalance,adult,ExtraTrees,4,0.006132073483753997
missing_imbalance,adult,ExtraTrees,4,0.041538851066054816
missing_imbalance,adult,ExtraTrees,4,0.014214263099463165
missing_imbalance,adult,ExtraTrees,4,-0.005983205351776433
missing_imbalance,adult,ExtraTrees,4,0.049561968157565195
noise_imbalance,adult,HistGradientBoosting,0,0.008062211538213737
noise_imbalance,adult,HistGradientBoosting,0,0.025374398108371943
noise_imbalance,adult,HistGradientBoosting,0,0.07077172258137066
noise_imbalance,adult,HistGradientBoosting,0,0.039648398762542336
noise_imbalance,adult,HistGradientBoosting,0,0.10511523717174587
noise_imbalance,adult,HistGradientBoosting,0,0.22168240854597
