dataset_name,task_type,n_classes,seed,label_noise,imbalance_level,original_train_rows,original_minority_count,original_majority_count,clean_minority_class,clean_majority_class,observed_majority_class_after_noise,post_imbalance_rows,clean_minority_retained_count,clean_majority_retained_count,clean_minority_retention_rate,effective_clean_minority_ratio,mislabeled_retained_count,mislabeled_retained_ratio,mislabeled_minority_retained_count,mislabeled_majority_retained_count,mislabeled_minority_retained_ratio,observed_majority_ratio_after,observed_minority_count_after,imbalance_feasible
vehicle,multiclass,4,4,0.1,0.9,634,149,163,3,1,1,183,11,150,0.0738255033557047,0.060109289617486336,16,0.08743169398907104,5,0,0.45454545454545453,0.9016393442622951,5,True
vehicle,multiclass,4,4,0.2,0.7,634,149,163,3,1,0,241,39,31,0.26174496644295303,0.16182572614107885,51,0.21161825726141079,20,14,0.5128205128205128,0.7012448132780082,22,True
vehicle,multiclass,4,4,0.2,0.8,634,149,163,3,1,0,211,29,24,0.19463087248322147,0.13744075829383887,44,0.20853080568720378,17,12,0.5862068965517241,0.8009478672985783,13,True
vehicle,multiclass,4,4,0.2,0.9,634,149,163,3,1,0,188,23,16,0.15436241610738255,0.12234042553191489,41,0.21808510638297873,17,11,0.7391304347826086,0.898936170212766,6,True
vehicle,multiclass,4,4,0.3,0.7,634,149,163,3,1,3,240,114,47,0.7651006711409396,0.475,81,0.3375,4,29,0.03508771929824561,0.7,23,True
vehicle,multiclass,4,4,0.3,0.8,634,149,163,3,1,3,210,114,34,0.7651006711409396,0.5428571428571428,75,0.35714285714285715,4,27,0.03508771929824561,0.8,12,True
vehicle,multiclass,4,4,0.3,0.9,634,149,163,3,1,3,187,110,31,0.738255033557047,0.5882352941176471,65,0.34759358288770054,0,27,0.0,0.8983957219251337,4,True
vowel,multiclass,11,0,0.1,0.7,742,67,68,1,4,3,101,5,5,0.07462686567164178,0.04950495049504951,10,0.09900990099009901,1,2,0.2,0.7029702970297029,1,True
vowel,multiclass,11,0,0.1,0.8,742,67,68,1,4,3,89,3,4,0.04477611940298507,0.033707865168539325,10,0.11235955056179775,1,2,0.3333333333333333,0.797752808988764,1,True
vowel,multiclass,11,0,0.1,0.9,742,67,68,1,4,3,81,2,3,0.029850746268656716,0.024691358024691357,9,0.1111111111111111,1,2,0.5,0.8765432098765432,1,True
vowel,multiclass,11,0,0.2,0.7,742,67,68,1,4,2,111,3,9,0.04477611940298507,0.02702702702702703,31,0.27927927927927926,1,6,0.3333333333333333,0.7027027027027027,2,True
vowel,multiclass,11,0,0.2,0.8,742,67,68,1,4,2,98,4,9,0.05970149253731343,0.04081632653061224,30,0.30612244897959184,1,7,0.25,0.7959183673469388,1,True
vowel,multiclass,11,0,0.2,0.9,742,67,68,1,4,2,88,2,7,0.029850746268656716,0.022727272727272728,29,0.32954545454545453,1,6,0.5,0.8863636363636364,1,True
vowel,multiclass,11,0,0.3,0.7,742,67,68,1,4,3,119,5,7,0.07462686567164178,0.04201680672268908,39,0.3277310924369748,2,6,0.4,0.6974789915966386,1,True
vowel,multiclass,11,0,0.3,0.8,742,67,68,1,4,3,104,4,6,0.05970149253731343,0.038461538461538464,34,0.3269230769230769,2,5,0.5,0.7980769230769231,1,True
vowel,multiclass,11,0,0.3,0.9,742,67,68,1,4,3,93,3,5,0.04477611940298507,0.03225806451612903,32,0.34408602150537637,2,4,0.6666666666666666,0.8924731182795699,1,True
vowel,multiclass,11,1,0.1,0.7,742,67,68,5,4,3,106,4,4,0.05970149253731343,0.03773584905660377,17,0.16037735849056603,3,1,0.75,0.6981132075471698,1,True
vowel,multiclass,11,1,0.1,0.8,742,67,68,5,4,3,92,5,2,0.07462686567164178,0.05434782608695652,17,0.18478260869565216,2,1,0.4,0.8043478260869565,1,True
vowel,multiclass,11,1,0.1,0.9,742,67,68,5,4,3,84,3,2,0.04477611940298507,0.03571428571428571,16,0.19047619047619047,2,1,0.6666666666666666,0.8809523809523809,1,True
vowel,multiclass,11,1,0.2,0.7,742,67,68,5,4,4,107,5,60,0.07462686567164178,0.04672897196261682,21,0.19626168224299065,3,0,0.6,0.7009345794392523,2,True
vowel,multiclass,11,1,0.2,0.8,742,67,68,5,4,4,94,4,60,0.05970149253731343,0.0425531914893617,15,0.1595744680851064,2,0,0.5,0.7978723404255319,1,True
vowel,multiclass,11,1,0.2,0.9,742,67,68,5,4,4,85,3,60,0.04477611940298507,0.03529411764705882,15,0.17647058823529413,2,0,0.6666666666666666,0.8823529411764706,1,True
vowel,multiclass,11,1,0.3,0.7,742,67,68,5,4,9,116,7,5,0.1044776119402985,0.0603448275862069,30,0.25862068965517243,4,3,0.5714285714285714,0.6982758620689655,2,True
vowel,multiclass,11,1,0.3,0.8,742,67,68,5,4,9,101,4,6,0.05970149253731343,0.039603960396039604,28,0.27722772277227725,3,3,0.75,0.801980198019802,1,True
vowel,multiclass,11,1,0.3,0.9,742,67,68,5,4,9,91,3,4,0.04477611940298507,0.03296703296703297,27,0.2967032967032967,3,3,1.0,0.8901098901098901,1,True
vowel,multiclass,11,2,0.1,0.7,742,67,68,3,4,5,107,6,3,0.08955223880597014,0.056074766355140186,13,0.12149532710280374,2,1,0.3333333333333333,0.7009345794392523,2,True
vowel,multiclass,11,2,0.1,0.8,742,67,68,3,4,5,94,3,2,0.04477611940298507,0.031914893617021274,13,0.13829787234042554,2,0,0.6666666666666666,0.7978723404255319,1,True
vowel,multiclass,11,2,0.1,0.9,742,67,68,3,4,5,85,3,1,0.04477611940298507,0.03529411764705882,12,0.1411764705882353,2,0,0.6666666666666666,0.8823529411764706,1,True
vowel,multiclass,11,2,0.2,0.7,742,67,68,3,4,4,106,7,57,0.1044776119402985,0.0660377358490566,22,0.20754716981132076,3,0,0.42857142857142855,0.6981132075471698,1,True
vowel,multiclass,11,2,0.2,0.8,742,67,68,3,4,4,92,3,57,0.04477611940298507,0.03260869565217391,19,0.20652173913043478,2,0,0.6666666666666666,0.8043478260869565,1,True
vowel,multiclass,11,2,0.2,0.9,742,67,68,3,4,4,84,3,57,0.04477611940298507,0.03571428571428571,17,0.20238095238095238,2,0,0.6666666666666666,0.8809523809523809,1,True
vowel,multiclass,11,2,0.3,0.7,742,67,68,3,4,10,117,9,9,0.13432835820895522,0.07692307692307693,38,0.3247863247863248,2,6,0.2222222222222222,0.7008547008547008,1,True
vowel,multiclass,11,2,0.3,0.8,742,67,68,3,4,10,102,3,7,0.04477611940298507,0.029411764705882353,35,0.3431372549019608,2,5,0.6666666666666666,0.803921568627451,1,True
vowel,multiclass,11,2,0.3,0.9,742,67,68,3,4,10,92,3,6,0.04477611940298507,0.03260869565217391,34,0.3695652173913043,2,5,0.6666666666666666,0.8913043478260869,1,True
vowel,multiclass,11,3,0.1,0.7,742,67,68,10,2,4,106,1,5,0.014925373134328358,0.009433962264150943,14,0.1320754716981132,0,2,0.0,0.6981132075471698,1,True
vowel,multiclass,11,3,0.1,0.8,742,67,68,10,2,4,92,2,3,0.029850746268656716,0.021739130434782608,13,0.14130434782608695,0,2,0.0,0.8043478260869565,1,True
vowel,multiclass,11,3,0.1,0.9,742,67,68,10,2,4,84,1,2,0.014925373134328358,0.011904761904761904,12,0.14285714285714285,0,1,0.0,0.8809523809523809,1,True
vowel,multiclass,11,3,0.2,0.7,742,67,68,10,2,1,106,4,6,0.05970149253731343,0.03773584905660377,22,0.20754716981132076,2,5,0.5,0.6981132075471698,1,True
vowel,multiclass,11,3,0.2,0.8,742,67,68,10,2,1,92,3,6,0.04477611940298507,0.03260869565217391,22,0.2391304347826087,2,5,0.6666666666666666,0.8043478260869565,1,True
vowel,multiclass,11,3,0.2,0.9,742,67,68,10,2,1,84,3,6,0.04477611940298507,0.03571428571428571,20,0.23809523809523808,2,5,0.6666666666666666,0.8809523809523809,1,True
vowel,multiclass,11,3,0.3,0.7,742,67,68,10,2,5,110,6,6,0.08955223880597014,0.05454545454545454,40,0.36363636363636365,4,4,0.6666666666666666,0.7,1,True
vowel,multiclass,11,3,0.3,0.8,742,67,68,10,2,5,96,4,4,0.05970149253731343,0.041666666666666664,34,0.3541666666666667,3,3,0.75,0.8020833333333334,1,True
vowel,multiclass,11,3,0.3,0.9,742,67,68,10,2,5,87,4,4,0.05970149253731343,0.04597701149425287,31,0.3563218390804598,3,3,0.75,0.8850574712643678,1,True
vowel,multiclass,11,4,0.1,0.7,742,67,68,5,9,8,104,5,5,0.07462686567164178,0.04807692307692308,12,0.11538461538461539,0,1,0.0,0.7019230769230769,2,True
vowel,multiclass,11,4,0.1,0.8,742,67,68,5,9,8,91,3,2,0.04477611940298507,0.03296703296703297,11,0.12087912087912088,1,1,0.3333333333333333,0.8021978021978022,1,True
vowel,multiclass,11,4,0.1,0.9,742,67,68,5,9,8,83,0,2,0.0,0.0,10,0.12048192771084337,0,1,0.0,0.8795180722891566,1,True
vowel,multiclass,11,4,0.2,0.7,742,67,68,5,9,1,110,7,6,0.1044776119402985,0.06363636363636363,23,0.20909090909090908,3,4,0.42857142857142855,0.7,2,True
vowel,multiclass,11,4,0.2,0.8,742,67,68,5,9,1,96,6,4,0.08955223880597014,0.0625,21,0.21875,2,3,0.3333333333333333,0.8020833333333334,1,True
vowel,multiclass,11,4,0.2,0.9,742,67,68,5,9,1,87,3,4,0.04477611940298507,0.034482758620689655,20,0.22988505747126436,2,3,0.6666666666666666,0.8850574712643678,1,True
vowel,multiclass,11,4,0.3,0.7,742,67,68,5,9,3,114,0,11,0.0,0.0,35,0.30701754385964913,0,5,0.0,0.7017543859649122,1,True
vowel,multiclass,11,4,0.3,0.8,742,67,68,5,9,3,100,0,5,0.0,0.0,34,0.34,0,4,0.0,0.8,1,True
vowel,multiclass,11,4,0.3,0.9,742,67,68,5,9,3,90,0,5,0.0,0.0,31,0.34444444444444444,0,4,0.0,0.8888888888888888,1,True
waveform_40,multiclass,3,0,0.1,0.7,3750,1240,1269,1,0,0,1820,315,1174,0.2540322580645161,0.17307692307692307,184,0.1010989010989011,75,27,0.23809523809523808,0.7,268,True
waveform_40,multiclass,3,0,0.1,0.8,3750,1240,1269,1,0,0,1592,214,1168,0.17258064516129032,0.13442211055276382,161,0.10113065326633165,70,21,0.32710280373831774,0.800251256281407,159,True
waveform_40,multiclass,3,0,0.1,0.9,3750,1240,1269,1,0,0,1416,136,1155,0.10967741935483871,0.096045197740113,143,0.10098870056497175,67,8,0.49264705882352944,0.8997175141242938,66,True
waveform_40,multiclass,3,0,0.2,0.7,3750,1240,1269,1,0,0,1839,376,1070,0.3032258064516129,0.2044589450788472,391,0.21261555193039697,157,62,0.4175531914893617,0.6998368678629691,267,True
waveform_40,multiclass,3,0,0.2,0.8,3750,1240,1269,1,0,0,1609,298,1034,0.2403225806451613,0.18520820385332504,335,0.20820385332504662,148,26,0.4966442953020134,0.7998756991920447,142,True
waveform_40,multiclass,3,0,0.2,0.9,3750,1240,1269,1,0,0,1430,185,1025,0.14919354838709678,0.12937062937062938,311,0.21748251748251748,136,17,0.7351351351351352,0.9,71,True
waveform_40,multiclass,3,0,0.3,0.7,3750,1240,1269,1,0,2,1819,451,435,0.36370967741935484,0.2479384277075316,551,0.302913688840022,250,234,0.5543237250554324,0.6998350742166025,269,True
waveform_40,multiclass,3,0,0.3,0.8,3750,1240,1269,1,0,2,1591,347,329,0.27983870967741936,0.21810182275298554,493,0.30986800754242616,235,209,0.6772334293948127,0.8001257071024512,150,True
waveform_40,multiclass,3,0,0.3,0.9,3750,1240,1269,1,0,2,1414,268,262,0.2161290322580645,0.18953323903818953,450,0.31824611032531824,223,209,0.832089552238806,0.9002828854314003,70,True
waveform_40,multiclass,3,1,0.1,0.7,3750,1240,1269,1,0,1,1791,1149,329,0.9266129032258065,0.6415410385259631,182,0.10161920714684534,26,80,0.022628372497824196,0.7001675041876047,266,True
waveform_40,multiclass,3,1,0.1,0.8,3750,1240,1269,1,0,1,1568,1132,223,0.9129032258064517,0.7219387755102041,162,0.10331632653061225,9,77,0.007950530035335688,0.7997448979591837,154,True
waveform_40,multiclass,3,1,0.1,0.9,3750,1240,1269,1,0,1,1393,1128,142,0.9096774193548387,0.8097631012203876,143,0.10265613783201723,5,70,0.004432624113475178,0.9002153625269204,63,True
waveform_40,multiclass,3,1,0.2,0.7,3750,1240,1269,1,0,1,1836,1072,385,0.864516129032258,0.5838779956427015,377,0.2053376906318083,56,155,0.05223880597014925,0.6998910675381264,266,True
waveform_40,multiclass,3,1,0.2,0.8,3750,1240,1269,1,0,1,1606,1055,259,0.8508064516129032,0.6569115815691158,340,0.21170610211706103,39,141,0.03696682464454976,0.8001245330012453,159,True
waveform_40,multiclass,3,1,0.2,0.9,3750,1240,1269,1,0,1,1428,1029,189,0.8298387096774194,0.7205882352941176,299,0.20938375350140057,13,141,0.012633624878522837,0.8998599439775911,59,True
waveform_40,multiclass,3,1,0.3,0.7,3750,1240,1269,1,0,1,1806,940,432,0.7580645161290323,0.5204872646733112,548,0.3034330011074197,75,237,0.0797872340425532,0.6998892580287929,270,True
waveform_40,multiclass,3,1,0.3,0.8,3750,1240,1269,1,0,1,1580,912,325,0.7354838709677419,0.5772151898734177,492,0.31139240506329113,47,214,0.051535087719298246,0.8,158,True
waveform_40,multiclass,3,1,0.3,0.9,3750,1240,1269,1,0,1,1404,890,252,0.717741935483871,0.6339031339031339,444,0.3162393162393162,25,205,0.028089887640449437,0.9002849002849003,69,True
waveform_40,multiclass,3,2,0.1,0.7,3750,1240,1269,1,0,0,1816,334,1172,0.2693548387096774,0.183920704845815,174,0.09581497797356828,80,26,0.23952095808383234,0.6998898678414097,265,True
waveform_40,multiclass,3,2,0.1,0.8,3750,1240,1269,1,0,0,1589,231,1162,0.18629032258064515,0.14537444933920704,154,0.09691629955947137,73,16,0.31601731601731603,0.7998741346758967,146,True
waveform_40,multiclass,3,2,0.1,0.9,3750,1240,1269,1,0,0,1412,134,1150,0.10806451612903226,0.09490084985835694,135,0.09560906515580736,69,4,0.5149253731343284,0.9001416430594901,70,True
waveform_40,multiclass,3,2,0.2,0.7,3750,1240,1269,1,0,2,1801,357,402,0.2879032258064516,0.19822320932815102,372,0.2065519156024431,156,169,0.4369747899159664,0.7001665741254859,262,True
waveform_40,multiclass,3,2,0.2,0.8,3750,1240,1269,1,0,2,1576,265,290,0.21370967741935484,0.1681472081218274,326,0.2068527918781726,146,154,0.5509433962264151,0.8001269035532995,151,True
waveform_40,multiclass,3,2,0.2,0.9,3750,1240,1269,1,0,2,1401,187,202,0.15080645161290324,0.1334760885082084,301,0.21484653818700927,139,145,0.7433155080213903,0.9000713775874375,60,True
waveform_40,multiclass,3,2,0.3,0.7,3750,1240,1269,1,0,2,1804,435,425,0.35080645161290325,0.24113082039911307,545,0.30210643015521066,243,224,0.5586206896551724,0.700110864745011,256,True
waveform_40,multiclass,3,2,0.3,0.8,3750,1240,1269,1,0,2,1579,332,331,0.267741935483871,0.21025965801139962,485,0.3071564281190627,218,217,0.6566265060240963,0.7998733375554148,155,True
waveform_40,multiclass,3,2,0.3,0.9,3750,1240,1269,1,0,2,1403,257,259,0.20725806451612902,0.18317890235210263,435,0.31004989308624376,208,206,0.8093385214007782,0.9002138275124733,70,True
waveform_40,multiclass,3,3,0.1,0.7,3750,1240,1269,1,0,0,1847,336,1176,0.2709677419354839,0.18191662154845695,193,0.1044937736870601,84,25,0.25,0.7000541418516514,274,True
waveform_40,multiclass,3,3,0.1,0.8,3750,1240,1269,1,0,0,1616,224,1174,0.18064516129032257,0.13861386138613863,181,0.11200495049504951,80,23,0.35714285714285715,0.8001237623762376,159,True
waveform_40,multiclass,3,3,0.1,0.9,3750,1240,1269,1,0,0,1437,129,1161,0.10403225806451613,0.08977035490605428,163,0.11343075852470424,79,10,0.6124031007751938,0.8997912317327766,62,True
waveform_40,multiclass,3,3,0.2,0.7,3750,1240,1269,1,0,0,1789,347,1073,0.27983870967741936,0.19396310788149804,351,0.1961989938513136,137,56,0.39481268011527376,0.6998323085522639,267,True
waveform_40,multiclass,3,3,0.2,0.8,3750,1240,1269,1,0,0,1565,259,1047,0.20887096774193548,0.16549520766773163,300,0.19169329073482427,125,30,0.4826254826254826,0.8,151,True
waveform_40,multiclass,3,3,0.2,0.9,3750,1240,1269,1,0,0,1391,168,1036,0.13548387096774195,0.1207764198418404,275,0.19769949676491733,120,19,0.7142857142857143,0.9000718907260963,65,True
waveform_40,multiclass,3,3,0.3,0.7,3750,1240,1269,1,0,0,1856,431,998,0.34758064516129034,0.2322198275862069,564,0.30387931034482757,235,97,0.5452436194895591,0.6998922413793104,274,True
waveform_40,multiclass,3,3,0.3,0.8,3750,1240,1269,1,0,0,1624,344,956,0.27741935483870966,0.21182266009852216,497,0.30603448275862066,217,55,0.6308139534883721,0.7998768472906403,152,True
waveform_40,multiclass,3,3,0.3,0.9,3750,1240,1269,1,0,0,1443,244,932,0.1967741935483871,0.1690921690921691,448,0.31046431046431044,204,31,0.8360655737704918,0.9002079002079002,66,True
waveform_40,multiclass,3,4,0.1,0.7,3750,1240,1269,1,0,0,1797,305,1155,0.24596774193548387,0.16972732331663884,182,0.10127991096271564,71,28,0.23278688524590163,0.7000556483027268,264,True
waveform_40,multiclass,3,4,0.1,0.8,3750,1240,1269,1,0,0,1572,208,1144,0.16774193548387098,0.13231552162849872,160,0.10178117048346055,66,17,0.3173076923076923,0.8002544529262087,156,True
waveform_40,multiclass,3,4,0.1,0.9,3750,1240,1269,1,0,0,1398,126,1135,0.10161290322580645,0.09012875536480687,144,0.10300429184549356,64,8,0.5079365079365079,0.899856938483548,69,True
waveform_40,multiclass,3,4,0.2,0.7,3750,1240,1269,1,0,0,1830,373,1086,0.3008064516129032,0.20382513661202187,389,0.21256830601092896,156,66,0.41823056300268097,0.7,274,True
waveform_40,multiclass,3,4,0.2,0.8,3750,1240,1269,1,0,0,1601,264,1062,0.2129032258064516,0.16489693941286696,330,0.2061211742660837,138,42,0.5227272727272727,0.8001249219237976,157,True
waveform_40,multiclass,3,4,0.2,0.9,3750,1240,1269,1,0,0,1423,187,1031,0.15080645161290324,0.1314125087842586,287,0.2016865776528461,126,11,0.6737967914438503,0.9002108222066058,67,True
waveform_40,multiclass,3,4,0.3,0.7,3750,1240,1269,1,0,2,1821,432,419,0.34838709677419355,0.2372322899505766,572,0.314113124656782,251,232,0.5810185185185185,0.700164744645799,263,True
waveform_40,multiclass,3,4,0.3,0.8,3750,1240,1269,1,0,2,1594,336,337,0.2709677419354839,0.2107904642409034,483,0.30301129234629864,222,221,0.6607142857142857,0.7998745294855709,158,True
waveform_40,multiclass,3,4,0.3,0.9,3750,1240,1269,1,0,2,1417,252,265,0.2032258064516129,0.17784050811573748,434,0.30628087508821455,208,207,0.8253968253968254,0.899788285109386,64,True
mfeat_fourier,multiclass,10,0,0.1,0.7,1500,150,150,4,4,1,229,9,9,0.06,0.039301310043668124,27,0.11790393013100436,3,3,0.3333333333333333,0.6986899563318777,4,True
mfeat_fourier,multiclass,10,0,0.1,0.8,1500,150,150,4,4,1,200,10,10,0.06666666666666667,0.05,30,0.15,4,4,0.4,0.8,2,True
mfeat_fourier,multiclass,10,0,0.1,0.9,1500,150,150,4,4,1,178,4,4,0.02666666666666667,0.02247191011235955,27,0.15168539325842698,3,3,0.75,0.898876404494382,1,True
mfeat_fourier,multiclass,10,0,0.2,0.7,1500,150,150,4,4,7,226,11,11,0.07333333333333333,0.048672566371681415,44,0.19469026548672566,5,5,0.45454545454545453,0.6991150442477876,3,True
mfeat_fourier,multiclass,10,0,0.2,0.8,1500,150,150,4,4,7,198,6,6,0.04,0.030303030303030304,44,0.2222222222222222,4,4,0.6666666666666666,0.797979797979798,1,True
mfeat_fourier,multiclass,10,0,0.2,0.9,1500,150,150,4,4,7,176,5,5,0.03333333333333333,0.028409090909090908,38,0.2159090909090909,4,4,0.8,0.8977272727272727,1,True
mfeat_fourier,multiclass,10,0,0.3,0.7,1500,150,150,4,4,4,230,105,105,0.7,0.45652173913043476,75,0.32608695652173914,1,1,0.009523809523809525,0.7,3,True
mfeat_fourier,multiclass,10,0,0.3,0.8,1500,150,150,4,4,4,201,105,105,0.7,0.5223880597014925,74,0.3681592039800995,1,1,0.009523809523809525,0.8009950248756219,2,True
mfeat_fourier,multiclass,10,0,0.3,0.9,1500,150,150,4,4,4,179,104,104,0.6933333333333334,0.5810055865921788,62,0.3463687150837989,0,0,0.0,0.8994413407821229,1,True
mfeat_fourier,multiclass,10,1,0.1,0.7,1500,150,150,2,2,0,223,13,13,0.08666666666666667,0.05829596412556054,22,0.09865470852017937,2,2,0.15384615384615385,0.6995515695067265,2,True
mfeat_fourier,multiclass,10,1,0.1,0.8,1500,150,150,2,2,0,195,7,7,0.04666666666666667,0.035897435897435895,22,0.11282051282051282,2,2,0.2857142857142857,0.8,3,True
mfeat_fourier,multiclass,10,1,0.1,0.9,1500,150,150,2,2,0,173,3,3,0.02,0.017341040462427744,21,0.12138728323699421,2,2,0.6666666666666666,0.9017341040462428,1,True
mfeat_fourier,multiclass,10,1,0.2,0.7,1500,150,150,2,2,9,226,8,8,0.05333333333333334,0.035398230088495575,49,0.2168141592920354,4,4,0.5,0.6991150442477876,5,True
mfeat_fourier,multiclass,10,1,0.2,0.8,1500,150,150,2,2,9,198,8,8,0.05333333333333334,0.04040404040404041,43,0.21717171717171718,6,6,0.75,0.797979797979798,2,True
mfeat_fourier,multiclass,10,1,0.2,0.9,1500,150,150,2,2,9,176,6,6,0.04,0.03409090909090909,39,0.2215909090909091,4,4,0.6666666666666666,0.8977272727272727,1,True
mfeat_fourier,multiclass,10,1,0.3,0.7,1500,150,150,2,2,4,239,10,10,0.06666666666666667,0.04184100418410042,73,0.3054393305439331,6,6,0.6,0.698744769874477,4,True
mfeat_fourier,multiclass,10,1,0.3,0.8,1500,150,150,2,2,4,209,7,7,0.04666666666666667,0.03349282296650718,64,0.3062200956937799,6,6,0.8571428571428571,0.7990430622009569,3,True
mfeat_fourier,multiclass,10,1,0.3,0.9,1500,150,150,2,2,4,186,6,6,0.04,0.03225806451612903,58,0.3118279569892473,5,5,0.8333333333333334,0.8978494623655914,1,True
mfeat_fourier,multiclass,10,2,0.1,0.7,1500,150,150,4,4,2,227,5,5,0.03333333333333333,0.022026431718061675,31,0.13656387665198239,1,1,0.2,0.7004405286343612,5,True
mfeat_fourier,multiclass,10,2,0.1,0.8,1500,150,150,4,4,2,199,5,5,0.03333333333333333,0.02512562814070352,22,0.11055276381909548,1,1,0.2,0.7989949748743719,2,True
mfeat_fourier,multiclass,10,2,0.1,0.9,1500,150,150,4,4,2,177,3,3,0.02,0.01694915254237288,21,0.11864406779661017,1,1,0.3333333333333333,0.8983050847457628,1,True
mfeat_fourier,multiclass,10,2,0.2,0.7,1500,150,150,4,4,3,241,12,12,0.08,0.04979253112033195,51,0.21161825726141079,6,6,0.5,0.7012448132780082,6,True
mfeat_fourier,multiclass,10,2,0.2,0.8,1500,150,150,4,4,3,211,11,11,0.07333333333333333,0.052132701421800945,46,0.21800947867298578,6,6,0.5454545454545454,0.8009478672985783,2,True
mfeat_fourier,multiclass,10,2,0.2,0.9,1500,150,150,4,4,3,188,6,6,0.04,0.031914893617021274,40,0.2127659574468085,5,5,0.8333333333333334,0.898936170212766,1,True
mfeat_fourier,multiclass,10,2,0.3,0.7,1500,150,150,4,4,5,233,11,11,0.07333333333333333,0.04721030042918455,61,0.26180257510729615,5,5,0.45454545454545453,0.6995708154506438,4,True
mfeat_fourier,multiclass,10,2,0.3,0.8,1500,150,150,4,4,5,204,10,10,0.06666666666666667,0.049019607843137254,59,0.28921568627450983,5,5,0.5,0.7990196078431373,2,True
mfeat_fourier,multiclass,10,2,0.3,0.9,1500,150,150,4,4,5,181,5,5,0.03333333333333333,0.027624309392265192,48,0.26519337016574585,4,4,0.8,0.9005524861878453,1,True
mfeat_fourier,multiclass,10,3,0.1,0.7,1500,150,150,2,2,2,224,139,139,0.9266666666666666,0.6205357142857143,25,0.11160714285714286,1,1,0.007194244604316547,0.7008928571428571,5,True
mfeat_fourier,multiclass,10,3,0.1,0.8,1500,150,150,2,2,2,196,138,138,0.92,0.7040816326530612,23,0.11734693877551021,0,0,0.0,0.8010204081632653,2,True
mfeat_fourier,multiclass,10,3,0.1,0.9,1500,150,150,2,2,2,174,138,138,0.92,0.7931034482758621,20,0.11494252873563218,0,0,0.0,0.9022988505747126,1,True
mfeat_fourier,multiclass,10,3,0.2,0.7,1500,150,150,2,2,3,234,12,12,0.08,0.05128205128205128,50,0.21367521367521367,5,5,0.4166666666666667,0.7008547008547008,3,True
mfeat_fourier,multiclass,10,3,0.2,0.8,1500,150,150,2,2,3,205,8,8,0.05333333333333334,0.03902439024390244,44,0.2146341463414634,4,4,0.5,0.8,4,True
mfeat_fourier,multiclass,10,3,0.2,0.9,1500,150,150,2,2,3,182,5,5,0.03333333333333333,0.027472527472527472,43,0.23626373626373626,4,4,0.8,0.9010989010989011,1,True
mfeat_fourier,multiclass,10,3,0.3,0.7,1500,150,150,2,2,4,231,14,14,0.09333333333333334,0.06060606060606061,79,0.341991341991342,13,13,0.9285714285714286,0.7012987012987013,5,True
mfeat_fourier,multiclass,10,3,0.3,0.8,1500,150,150,2,2,4,202,14,14,0.09333333333333334,0.06930693069306931,61,0.30198019801980197,11,11,0.7857142857142857,0.801980198019802,2,True
mfeat_fourier,multiclass,10,3,0.3,0.9,1500,150,150,2,2,4,180,12,12,0.08,0.06666666666666667,59,0.3277777777777778,12,12,1.0,0.9,1,True
mfeat_fourier,multiclass,10,4,0.1,0.7,1500,150,150,7,7,5,226,7,7,0.04666666666666667,0.030973451327433628,24,0.10619469026548672,2,2,0.2857142857142857,0.6991150442477876,5,True
mfeat_fourier,multiclass,10,4,0.1,0.8,1500,150,150,7,7,5,198,8,8,0.05333333333333334,0.04040404040404041,22,0.1111111111111111,2,2,0.25,0.797979797979798,2,True
mfeat_fourier,multiclass,10,4,0.1,0.9,1500,150,150,7,7,5,176,3,3,0.02,0.017045454545454544,19,0.10795454545454546,2,2,0.6666666666666666,0.8977272727272727,1,True
mfeat_fourier,multiclass,10,4,0.2,0.7,1500,150,150,7,7,3,231,9,9,0.06,0.03896103896103896,50,0.21645021645021645,4,4,0.4444444444444444,0.7012987012987013,6,True
mfeat_fourier,multiclass,10,4,0.2,0.8,1500,150,150,7,7,3,202,6,6,0.04,0.0297029702970297,42,0.2079207920792079,5,5,0.8333333333333334,0.801980198019802,3,True
mfeat_fourier,multiclass,10,4,0.2,0.9,1500,150,150,7,7,3,180,5,5,0.03333333333333333,0.027777777777777776,38,0.2111111111111111,4,4,0.8,0.9,1,True
mfeat_fourier,multiclass,10,4,0.3,0.7,1500,150,150,7,7,1,250,22,22,0.14666666666666667,0.088,88,0.352,17,17,0.7727272727272727,0.7,4,True
mfeat_fourier,multiclass,10,4,0.3,0.8,1500,150,150,7,7,1,219,21,21,0.14,0.0958904109589041,79,0.3607305936073059,17,17,0.8095238095238095,0.7990867579908676,2,True
mfeat_fourier,multiclass,10,4,0.3,0.9,1500,150,150,7,7,1,194,18,18,0.12,0.09278350515463918,71,0.36597938144329895,16,16,0.8888888888888888,0.9020618556701031,1,True
mfeat_karhunen,multiclass,10,0,0.1,0.7,1500,150,150,4,4,1,229,9,9,0.06,0.039301310043668124,27,0.11790393013100436,3,3,0.3333333333333333,0.6986899563318777,4,True
mfeat_karhunen,multiclass,10,0,0.1,0.8,1500,150,150,4,4,1,200,10,10,0.06666666666666667,0.05,30,0.15,4,4,0.4,0.8,2,True
mfeat_karhunen,multiclass,10,0,0.1,0.9,1500,150,150,4,4,1,178,4,4,0.02666666666666667,0.02247191011235955,27,0.15168539325842698,3,3,0.75,0.898876404494382,1,True
