combination,dataset_name,model_name,seed,mitigation,interaction
all_three_excess_over_singles,mfeat_karhunen,XGBoost,0,class_weight,0.1547736104289421
noise_imbalance,mfeat_karhunen,XGBoost,0,none,0.20046298742030833
all_three_excess_over_singles,mfeat_karhunen,XGBoost,0,none,0.23637073837538902
noise_imbalance,mfeat_karhunen,XGBoost,0,random_oversample,0.09204984635209079
all_three_excess_over_singles,mfeat_karhunen,XGBoost,0,random_oversample,0.17268825231731033
noise_imbalance,mfeat_karhunen,XGBoost,1,class_weight,0.1889496738504725
all_three_excess_over_singles,mfeat_karhunen,XGBoost,1,class_weight,0.24540002881382078
noise_imbalance,mfeat_karhunen,XGBoost,1,none,0.29147834567298214
all_three_excess_over_singles,mfeat_karhunen,XGBoost,1,none,0.2932293694036491
noise_imbalance,mfeat_karhunen,XGBoost,1,random_oversample,0.1802838544899537
all_three_excess_over_singles,mfeat_karhunen,XGBoost,1,random_oversample,0.23355224197599467
noise_imbalance,mfeat_karhunen,XGBoost,2,class_weight,0.23269451783837136
all_three_excess_over_singles,mfeat_karhunen,XGBoost,2,class_weight,0.26508605431517074
noise_imbalance,mfeat_karhunen,XGBoost,2,none,0.3120582641132412
all_three_excess_over_singles,mfeat_karhunen,XGBoost,2,none,0.33670774295883765
noise_imbalance,mfeat_karhunen,XGBoost,2,random_oversample,0.19082210346517586
all_three_excess_over_singles,mfeat_karhunen,XGBoost,2,random_oversample,0.26500889840464575
noise_imbalance,mfeat_karhunen,XGBoost,3,class_weight,0.1824059544860408
all_three_excess_over_singles,mfeat_karhunen,XGBoost,3,class_weight,0.3039855075517477
noise_imbalance,mfeat_karhunen,XGBoost,3,none,0.2754702903812841
all_three_excess_over_singles,mfeat_karhunen,XGBoost,3,none,0.35040161497412425
noise_imbalance,mfeat_karhunen,XGBoost,3,random_oversample,0.19989994508892717
all_three_excess_over_singles,mfeat_karhunen,XGBoost,3,random_oversample,0.32560930919096087
noise_imbalance,mfeat_karhunen,XGBoost,4,class_weight,0.12222980734455657
all_three_excess_over_singles,mfeat_karhunen,XGBoost,4,class_weight,0.1630049347256669
noise_imbalance,mfeat_karhunen,XGBoost,4,none,0.29140136491155677
all_three_excess_over_singles,mfeat_karhunen,XGBoost,4,none,0.29214528152570307
noise_imbalance,mfeat_karhunen,XGBoost,4,random_oversample,0.14241512812217116
all_three_excess_over_singles,mfeat_karhunen,XGBoost,4,random_oversample,0.1588614407076091
noise_imbalance,mfeat_morphological,LightGBM,0,class_weight,0.15339319554890912
all_three_excess_over_singles,mfeat_morphological,LightGBM,0,class_weight,0.1501537891684681
noise_imbalance,mfeat_morphological,LightGBM,0,none,0.13804612804284255
all_three_excess_over_singles,mfeat_morphological,LightGBM,0,none,0.1649674841229506
noise_imbalance,mfeat_morphological,LightGBM,0,random_oversample,0.14460332304050133
all_three_excess_over_singles,mfeat_morphological,LightGBM,0,random_oversample,0.17978569953994755
noise_imbalance,mfeat_morphological,LightGBM,1,class_weight,0.2511987215651654
all_three_excess_over_singles,mfeat_morphological,LightGBM,1,class_weight,0.23198606273910244
noise_imbalance,mfeat_morphological,LightGBM,1,none,0.2622824847160032
all_three_excess_over_singles,mfeat_morphological,LightGBM,1,none,0.28035266975803275
noise_imbalance,mfeat_morphological,LightGBM,1,random_oversample,0.17627149836017902
all_three_excess_over_singles,mfeat_morphological,LightGBM,1,random_oversample,0.23289321743813007
noise_imbalance,mfeat_morphological,LightGBM,2,class_weight,0.15849858882909046
all_three_excess_over_singles,mfeat_morphological,LightGBM,2,class_weight,0.17496767384816042
noise_imbalance,mfeat_morphological,LightGBM,2,none,0.147160789741203
all_three_excess_over_singles,mfeat_morphological,LightGBM,2,none,0.17141316696688985
noise_imbalance,mfeat_morphological,LightGBM,2,random_oversample,0.19520226855913253
all_three_excess_over_singles,mfeat_morphological,LightGBM,2,random_oversample,0.2012400894199441
noise_imbalance,mfeat_morphological,LightGBM,3,class_weight,0.013063749130871494
all_three_excess_over_singles,mfeat_morphological,LightGBM,3,class_weight,0.20792736519676724
noise_imbalance,mfeat_morphological,LightGBM,3,none,0.043293276809967585
all_three_excess_over_singles,mfeat_morphological,LightGBM,3,none,0.20726263047384225
noise_imbalance,mfeat_morphological,LightGBM,3,random_oversample,0.05323755763124166
all_three_excess_over_singles,mfeat_morphological,LightGBM,3,random_oversample,0.20982558447489186
noise_imbalance,mfeat_morphological,LightGBM,4,class_weight,0.21844319121171102
all_three_excess_over_singles,mfeat_morphological,LightGBM,4,class_weight,0.1126851469546315
noise_imbalance,mfeat_morphological,LightGBM,4,none,0.22012487286955684
all_three_excess_over_singles,mfeat_morphological,LightGBM,4,none,0.15723440433067465
noise_imbalance,mfeat_morphological,LightGBM,4,random_oversample,0.25608339260356894
all_three_excess_over_singles,mfeat_morphological,LightGBM,4,random_oversample,0.14715101948349474
noise_imbalance,mfeat_morphological,LogisticRegression,0,class_weight,0.06385321128319121
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,0,class_weight,0.13947917893728778
noise_imbalance,mfeat_morphological,LogisticRegression,0,none,0.36043679602537954
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,0,none,0.1679433385112526
noise_imbalance,mfeat_morphological,LogisticRegression,0,random_oversample,0.04737643742795572
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,0,random_oversample,0.13313136185417906
noise_imbalance,mfeat_morphological,LogisticRegression,1,class_weight,0.12547784500138848
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,1,class_weight,0.2307580829963879
noise_imbalance,mfeat_morphological,LogisticRegression,1,none,0.2767254945370996
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,1,none,0.2542266995981193
noise_imbalance,mfeat_morphological,LogisticRegression,1,random_oversample,0.1576597072955883
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,1,random_oversample,0.23000832343438904
noise_imbalance,mfeat_morphological,LogisticRegression,2,class_weight,0.07198356564154906
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,2,class_weight,0.045206347017802795
noise_imbalance,mfeat_morphological,LogisticRegression,2,none,0.32455933710021984
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,2,none,0.10501087431744888
noise_imbalance,mfeat_morphological,LogisticRegression,2,random_oversample,0.09842814435926994
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,2,random_oversample,0.11225910462577832
noise_imbalance,mfeat_morphological,LogisticRegression,3,class_weight,0.013322415606274451
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,3,class_weight,0.09136313888365366
noise_imbalance,mfeat_morphological,LogisticRegression,3,none,0.2530153329087404
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,3,none,0.18382334088082103
noise_imbalance,mfeat_morphological,LogisticRegression,3,random_oversample,0.047603837924726555
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,3,random_oversample,0.1807451181379537
noise_imbalance,mfeat_morphological,LogisticRegression,4,class_weight,0.007645117212827124
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,4,class_weight,0.11081519632736325
noise_imbalance,mfeat_morphological,LogisticRegression,4,none,0.3479531294754351
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,4,none,0.21716111991162368
noise_imbalance,mfeat_morphological,LogisticRegression,4,random_oversample,-0.02567981913011763
all_three_excess_over_singles,mfeat_morphological,LogisticRegression,4,random_oversample,0.09952751281044087
noise_imbalance,mfeat_morphological,RandomForest,0,class_weight,0.2207264058017977
all_three_excess_over_singles,mfeat_morphological,RandomForest,0,class_weight,0.2380805780511499
noise_imbalance,mfeat_morphological,RandomForest,0,none,0.23903410523576213
all_three_excess_over_singles,mfeat_morphological,RandomForest,0,none,0.1964463434424853
noise_imbalance,mfeat_morphological,RandomForest,0,random_oversample,0.13152059127683652
all_three_excess_over_singles,mfeat_morphological,RandomForest,0,random_oversample,0.12208723366196461
noise_imbalance,mfeat_morphological,RandomForest,1,class_weight,0.16225237134912796
all_three_excess_over_singles,mfeat_morphological,RandomForest,1,class_weight,0.2576386334481714
noise_imbalance,mfeat_morphological,RandomForest,1,none,0.12387278245118072
all_three_excess_over_singles,mfeat_morphological,RandomForest,1,none,0.20670303269717594
noise_imbalance,mfeat_morphological,RandomForest,1,random_oversample,0.18152046738207456
all_three_excess_over_singles,mfeat_morphological,RandomForest,1,random_oversample,0.27135812382653646
noise_imbalance,mfeat_morphological,RandomForest,2,class_weight,0.2042575327437436
all_three_excess_over_singles,mfeat_morphological,RandomForest,2,class_weight,0.20959162950976434
noise_imbalance,mfeat_morphological,RandomForest,2,none,0.23126777591408
all_three_excess_over_singles,mfeat_morphological,RandomForest,2,none,0.2119049138551901
noise_imbalance,mfeat_morphological,RandomForest,2,random_oversample,0.14960591355307973
all_three_excess_over_singles,mfeat_morphological,RandomForest,2,random_oversample,0.17127835613305237
noise_imbalance,mfeat_morphological,RandomForest,3,class_weight,0.05284779011279622
all_three_excess_over_singles,mfeat_morphological,RandomForest,3,class_weight,0.22267959798343534
noise_imbalance,mfeat_morphological,RandomForest,3,none,0.014938492392464364
all_three_excess_over_singles,mfeat_morphological,RandomForest,3,none,0.1541315852986343
noise_imbalance,mfeat_morphological,RandomForest,3,random_oversample,0.041566229855930725
all_three_excess_over_singles,mfeat_morphological,RandomForest,3,random_oversample,0.2180706598122693
noise_imbalance,mfeat_morphological,RandomForest,4,class_weight,0.29070076130103684
all_three_excess_over_singles,mfeat_morphological,RandomForest,4,class_weight,0.20322483321863244
noise_imbalance,mfeat_morphological,RandomForest,4,none,0.32342088986503004
all_three_excess_over_singles,mfeat_morphological,RandomForest,4,none,0.2459783663830845
noise_imbalance,mfeat_morphological,RandomForest,4,random_oversample,0.21587056919668818
all_three_excess_over_singles,mfeat_morphological,RandomForest,4,random_oversample,0.12865270967445763
noise_imbalance,mfeat_morphological,XGBoost,0,class_weight,0.12461881504320876
all_three_excess_over_singles,mfeat_morphological,XGBoost,0,class_weight,0.1969079334295007
noise_imbalance,mfeat_morphological,XGBoost,0,none,0.19781173313733358
all_three_excess_over_singles,mfeat_morphological,XGBoost,0,none,0.2719405858284239
noise_imbalance,mfeat_morphological,XGBoost,0,random_oversample,0.19251296115840566
all_three_excess_over_singles,mfeat_morphological,XGBoost,0,random_oversample,0.20896480255905076
noise_imbalance,mfeat_morphological,XGBoost,1,class_weight,0.2285989352326267
all_three_excess_over_singles,mfeat_morphological,XGBoost,1,class_weight,0.34195913944275913
noise_imbalance,mfeat_morphological,XGBoost,1,none,0.11454107301444749
all_three_excess_over_singles,mfeat_morphological,XGBoost,1,none,0.2145205979016097
noise_imbalance,mfeat_morphological,XGBoost,1,random_oversample,0.2553362957608384
all_three_excess_over_singles,mfeat_morphological,XGBoost,1,random_oversample,0.3762031273160105
noise_imbalance,mfeat_morphological,XGBoost,2,class_weight,0.2268382505045139
all_three_excess_over_singles,mfeat_morphological,XGBoost,2,class_weight,0.24612534620295407
noise_imbalance,mfeat_morphological,XGBoost,2,none,0.1712359335400131
all_three_excess_over_singles,mfeat_morphological,XGBoost,2,none,0.15246748864092258
noise_imbalance,mfeat_morphological,XGBoost,2,random_oversample,0.2091348472999291
all_three_excess_over_singles,mfeat_morphological,XGBoost,2,random_oversample,0.22936195629940193
noise_imbalance,mfeat_morphological,XGBoost,3,class_weight,-0.009377951916132332
all_three_excess_over_singles,mfeat_morphological,XGBoost,3,class_weight,0.13229888644449783
noise_imbalance,mfeat_morphological,XGBoost,3,none,0.06134311316219693
all_three_excess_over_singles,mfeat_morphological,XGBoost,3,none,0.14429103990535602
noise_imbalance,mfeat_morphological,XGBoost,3,random_oversample,0.029961885764210827
all_three_excess_over_singles,mfeat_morphological,XGBoost,3,random_oversample,0.1762371579062586
noise_imbalance,mfeat_morphological,XGBoost,4,class_weight,0.15423325950717182
all_three_excess_over_singles,mfeat_morphological,XGBoost,4,class_weight,0.1108455982079748
noise_imbalance,mfeat_morphological,XGBoost,4,none,0.3148484130281909
all_three_excess_over_singles,mfeat_morphological,XGBoost,4,none,0.28241977424691134
noise_imbalance,mfeat_morphological,XGBoost,4,random_oversample,0.24901221844228294
all_three_excess_over_singles,mfeat_morphological,XGBoost,4,random_oversample,0.17737450719623593
noise_imbalance,mfeat_zernike,LightGBM,0,class_weight,0.09419473574004594
all_three_excess_over_singles,mfeat_zernike,LightGBM,0,class_weight,0.12570678772626248
noise_imbalance,mfeat_zernike,LightGBM,0,none,0.18034703738759655
all_three_excess_over_singles,mfeat_zernike,LightGBM,0,none,0.18117100760236587
noise_imbalance,mfeat_zernike,LightGBM,0,random_oversample,0.1556459068544757
all_three_excess_over_singles,mfeat_zernike,LightGBM,0,random_oversample,0.1000927019263021
noise_imbalance,mfeat_zernike,LightGBM,1,class_weight,0.12216419577456616
all_three_excess_over_singles,mfeat_zernike,LightGBM,1,class_weight,0.17219677096548947
noise_imbalance,mfeat_zernike,LightGBM,1,none,0.13515146415712403
all_three_excess_over_singles,mfeat_zernike,LightGBM,1,none,0.212246940013817
noise_imbalance,mfeat_zernike,LightGBM,1,random_oversample,0.07334688957418872
all_three_excess_over_singles,mfeat_zernike,LightGBM,1,random_oversample,0.1544860343034446
noise_imbalance,mfeat_zernike,LightGBM,2,class_weight,0.13796576095977708
all_three_excess_over_singles,mfeat_zernike,LightGBM,2,class_weight,0.22679499642345569
noise_imbalance,mfeat_zernike,LightGBM,2,none,0.12777289260999036
all_three_excess_over_singles,mfeat_zernike,LightGBM,2,none,0.20802229888955226
noise_imbalance,mfeat_zernike,LightGBM,2,random_oversample,0.1195496060990891
all_three_excess_over_singles,mfeat_zernike,LightGBM,2,random_oversample,0.16981106191925893
noise_imbalance,mfeat_zernike,LightGBM,3,class_weight,0.18717984960006928
all_three_excess_over_singles,mfeat_zernike,LightGBM,3,class_weight,0.20325227416643932
noise_imbalance,mfeat_zernike,LightGBM,3,none,0.19603352452108436
all_three_excess_over_singles,mfeat_zernike,LightGBM,3,none,0.2050277838160387
noise_imbalance,mfeat_zernike,LightGBM,3,random_oversample,0.16038915717851232
all_three_excess_over_singles,mfeat_zernike,LightGBM,3,random_oversample,0.19614170039749135
noise_imbalance,mfeat_zernike,LightGBM,4,class_weight,0.12293746590474847
all_three_excess_over_singles,mfeat_zernike,LightGBM,4,class_weight,0.11205343721987376
noise_imbalance,mfeat_zernike,LightGBM,4,none,0.17379293773937393
all_three_excess_over_singles,mfeat_zernike,LightGBM,4,none,0.18208789191054747
noise_imbalance,mfeat_zernike,LightGBM,4,random_oversample,0.11304914121089915
all_three_excess_over_singles,mfeat_zernike,LightGBM,4,random_oversample,0.15371143739430393
noise_imbalance,mfeat_zernike,LogisticRegression,0,class_weight,0.12035559265439205
all_three_excess_over_singles,mfeat_zernike,LogisticRegression,0,class_weight,0.07139926563330368
noise_imbalance,mfeat_zernike,LogisticRegression,0,none,0.2537157512037329
all_three_excess_over_singles,mfeat_zernike,LogisticRegression,0,none,0.15326398371416078
noise_imbalance,mfeat_zernike,LogisticRegression,0,random_oversample,0.1494509490650036
all_three_excess_over_singles,mfeat_zernike,LogisticRegression,0,random_oversample,0.09758826219241595
noise_imbalance,mfeat_zernike,LogisticRegression,1,class_weight,0.15601570977252655
all_three_excess_over_singles,mfeat_zernike,LogisticRegression,1,class_weight,0.18244130921210078
noise_imbalance,mfeat_zernike,LogisticRegression,1,none,0.2174176476523101
all_three_excess_over_singles,mfeat_zernike,LogisticRegression,1,none,0.2469287127161064
noise_imbalance,mfeat_zernike,LogisticRegression,1,random_oversample,0.18479812164883969
