dataset_name,model_name,seed,variant,setting_name,clean_macro_f1,macro_f1,macro_f1_drop
balance_scale,LogisticRegression,1,default,all_three,0.6055229436083036,0.3452022999419739,0.26032064366632973
balance_scale,LogisticRegression,1,tuned,clean,0.6966207082995405,0.6966207082995405,0.0
balance_scale,LogisticRegression,1,tuned,noise_only,0.6966207082995405,0.6059267114410275,0.09069399685851298
balance_scale,LogisticRegression,1,tuned,missing_only,0.6966207082995405,0.5154353717450219,0.18118533655451863
balance_scale,LogisticRegression,1,tuned,imbalance_only,0.6966207082995405,0.625475790032752,0.07114491826678848
balance_scale,LogisticRegression,1,tuned,noise_missing,0.6966207082995405,0.5565110565110566,0.1401096517884839
balance_scale,LogisticRegression,1,tuned,noise_imbalance,0.6966207082995405,0.3900027277686852,0.30661798053085526
balance_scale,LogisticRegression,1,tuned,missing_imbalance,0.6966207082995405,0.5132294309532439,0.18339127734629657
balance_scale,LogisticRegression,1,tuned,all_three,0.6966207082995405,0.3593562835268997,0.3372644247726408
balance_scale,LogisticRegression,2,default,clean,0.6005468555804127,0.6005468555804127,0.0
balance_scale,LogisticRegression,2,default,noise_only,0.6005468555804127,0.5965313512483323,0.004015504332080311
balance_scale,LogisticRegression,2,default,missing_only,0.6005468555804127,0.5518310518310519,0.0487158037493608
balance_scale,LogisticRegression,2,default,imbalance_only,0.6005468555804127,0.606052596801903,-0.00550574122149039
balance_scale,LogisticRegression,2,default,noise_missing,0.6005468555804127,0.5525041341837941,0.04804272139661858
balance_scale,LogisticRegression,2,default,noise_imbalance,0.6005468555804127,0.4053621448579432,0.19518471072246946
balance_scale,LogisticRegression,2,default,missing_imbalance,0.6005468555804127,0.520463296957521,0.08008355862289163
balance_scale,LogisticRegression,2,default,all_three,0.6005468555804127,0.4166080225193525,0.18393883306106013
balance_scale,LogisticRegression,2,tuned,clean,0.7423457973793544,0.7423457973793544,0.0
balance_scale,LogisticRegression,2,tuned,noise_only,0.7423457973793544,0.5965313512483323,0.145814446131022
balance_scale,LogisticRegression,2,tuned,missing_only,0.7423457973793544,0.5518310518310519,0.1905147455483025
balance_scale,LogisticRegression,2,tuned,imbalance_only,0.7423457973793544,0.606052596801903,0.1362932005774513
balance_scale,LogisticRegression,2,tuned,noise_missing,0.7423457973793544,0.5525041341837941,0.18984166319556028
balance_scale,LogisticRegression,2,tuned,noise_imbalance,0.7423457973793544,0.4053621448579432,0.33698365252141116
balance_scale,LogisticRegression,2,tuned,missing_imbalance,0.7423457973793544,0.5293584632113084,0.21298733416804594
balance_scale,LogisticRegression,2,tuned,all_three,0.7423457973793544,0.4287893864013267,0.31355641097802767
balance_scale,LogisticRegression,3,default,clean,0.6015258215962441,0.6015258215962441,0.0
balance_scale,LogisticRegression,3,default,noise_only,0.6015258215962441,0.5878457571495547,0.013680064446689455
balance_scale,LogisticRegression,3,default,missing_only,0.6015258215962441,0.5301218940459447,0.07140392755029945
balance_scale,LogisticRegression,3,default,imbalance_only,0.6015258215962441,0.6016624884549413,-0.00013666685869717643
balance_scale,LogisticRegression,3,default,noise_missing,0.6015258215962441,0.5652205699580354,0.036305251638208746
balance_scale,LogisticRegression,3,default,noise_imbalance,0.6015258215962441,0.4452033630937861,0.15632245850245802
balance_scale,LogisticRegression,3,default,missing_imbalance,0.6015258215962441,0.5338242337164751,0.06770158787976899
balance_scale,LogisticRegression,3,default,all_three,0.6015258215962441,0.3338357737582544,0.2676900478379897
balance_scale,LogisticRegression,3,tuned,clean,0.8252662600488687,0.8252662600488687,0.0
balance_scale,LogisticRegression,3,tuned,noise_only,0.8252662600488687,0.5878457571495547,0.23742050289931405
balance_scale,LogisticRegression,3,tuned,missing_only,0.8252662600488687,0.5301218940459447,0.29514436600292404
balance_scale,LogisticRegression,3,tuned,imbalance_only,0.8252662600488687,0.6013244256915143,0.22394183435735437
balance_scale,LogisticRegression,3,tuned,noise_missing,0.8252662600488687,0.5652205699580354,0.26004569009083334
balance_scale,LogisticRegression,3,tuned,noise_imbalance,0.8252662600488687,0.4452033630937861,0.3800628969550826
balance_scale,LogisticRegression,3,tuned,missing_imbalance,0.8252662600488687,0.5384833684336305,0.2867828916152382
balance_scale,LogisticRegression,3,tuned,all_three,0.8252662600488687,0.3338357737582544,0.4914304862906143
balance_scale,LogisticRegression,4,default,clean,0.6137663667617584,0.6137663667617584,0.0
balance_scale,LogisticRegression,4,default,noise_only,0.6137663667617584,0.5963495963495964,0.017416770412162053
balance_scale,LogisticRegression,4,default,missing_only,0.6137663667617584,0.5430765854728988,0.07068978128885961
balance_scale,LogisticRegression,4,default,imbalance_only,0.6137663667617584,0.61102529019729,0.0027410765644684254
balance_scale,LogisticRegression,4,default,noise_missing,0.6137663667617584,0.5433199452707772,0.07044642149098124
balance_scale,LogisticRegression,4,default,noise_imbalance,0.6137663667617584,0.4524451289949942,0.16132123776676427
