combination,dataset_name,model_name,seed,label_noise,missing_rate,imbalance_level,metric,p_clean,actual_drop,expected_drop,interaction,bounded_interaction,relative_clean_interaction,pure_three_way_residual
noise_imbalance,sick,HistGradientBoosting,2,0.2,0.0,0.8,macro_f1,0.936709122167554,0.13805381268430583,0.11500369581096492,0.02305011687334091,0.02305011687334091,0.024093129603612172,
missing_imbalance,sick,HistGradientBoosting,2,0.0,0.2,0.8,macro_f1,0.936709122167554,0.0605579714108021,0.04074215553188243,0.019815815878919674,0.019815815878919674,0.020712477198946595,
all_three_excess_over_singles,sick,HistGradientBoosting,2,0.2,0.2,0.8,macro_f1,0.936709122167554,0.17123265978968316,0.15574585134284735,0.01548680844683581,0.01548680844683581,0.016187583130542697,-0.05372360772445872
noise_missing,sick,XGBoost,2,0.2,0.2,natural,macro_f1,0.9410698662667166,0.15380020441261333,0.13169996194532585,0.02210024246728748,0.02210024246728748,0.02299545875175136,
noise_imbalance,sick,XGBoost,2,0.2,0.0,0.8,macro_f1,0.9410698662667166,0.07252015099564335,0.0793582173599785,-0.006838066364335149,-0.006838066364335149,-0.007115056463998472,
missing_imbalance,sick,XGBoost,2,0.0,0.2,0.8,macro_f1,0.9410698662667166,0.06713601423067483,0.0415891165275355,0.025546897703139337,0.025546897703139337,0.02658172792616676,
all_three_excess_over_singles,sick,XGBoost,2,0.2,0.2,0.8,macro_f1,0.9410698662667166,0.13481044974843137,0.12632364791641992,0.008486801832011448,0.008486801832011448,0.008830577390776485,-0.03232227197408022
noise_missing,sick,LightGBM,2,0.2,0.2,natural,macro_f1,0.950891555222264,0.14695309733940787,0.14052938370030987,0.006423713639097994,0.006423713639097994,0.006616303957476927,
noise_imbalance,sick,LightGBM,2,0.2,0.0,0.8,macro_f1,0.950891555222264,0.11851811949985214,0.0815992499670265,0.03691886953282564,0.03691886953282564,0.03802573967632655,
missing_imbalance,sick,LightGBM,2,0.0,0.2,0.8,macro_f1,0.950891555222264,0.08704299502333879,0.058930133733283374,0.028112861290055413,0.028112861290055413,0.028955717184726774,
all_three_excess_over_singles,sick,LightGBM,2,0.2,0.2,0.8,macro_f1,0.950891555222264,0.16080251557842262,0.14052938370030987,0.02027313187811275,0.02027313187811275,0.020880943673953028,-0.051182312583866296
noise_missing,sick,LogisticRegression,3,0.2,0.2,natural,macro_f1,0.8408213494219952,0.35668568202593387,0.3989257261772605,-0.04224004415132665,-0.04224004415132665,-0.04906946624835576,
noise_imbalance,sick,LogisticRegression,3,0.2,0.0,0.8,macro_f1,0.8408213494219952,0.3098629246140918,0.3098629246140918,0.0,0.0,0.0,
missing_imbalance,sick,LogisticRegression,3,0.0,0.2,0.8,macro_f1,0.8408213494219952,0.052019557708669284,0.0890628015631687,-0.03704324385449942,-0.03704324385449942,-0.043032440911662306,
all_three_excess_over_singles,sick,LogisticRegression,3,0.2,0.2,0.8,macro_f1,0.8408213494219952,0.24695210976019188,0.3989257261772605,-0.15197361641706864,-0.15197361641706864,-0.17654489693954784,-0.07269032841124257
noise_missing,sick,LinearSVM,3,0.2,0.2,natural,macro_f1,0.827389965887345,0.34325429849128375,0.4969870107795147,-0.15373271228823093,-0.15373271228823093,-0.18141908504574938,
noise_imbalance,sick,LinearSVM,3,0.2,0.0,0.8,macro_f1,0.827389965887345,0.3260401565305222,0.34325429849128375,-0.017214141960761542,-0.017214141960761542,-0.020314309413300334,
missing_imbalance,sick,LinearSVM,3,0.0,0.2,0.8,macro_f1,0.827389965887345,0.07563141802851858,0.15373271228823093,-0.07810129425971235,-0.07810129425971235,-0.09216688585393919,
all_three_excess_over_singles,sick,LinearSVM,3,0.2,0.2,0.8,macro_f1,0.827389965887345,0.3118260515302326,0.4969870107795147,-0.1851609592492821,-0.1851609592492821,-0.21850737759844804,0.06388718925942272
noise_missing,sick,KNN,3,0.2,0.2,natural,macro_f1,0.8347605885378688,0.18241035812312223,0.2606622523429448,-0.0782518942198226,-0.0782518942198226,-0.09154831805439022,
noise_imbalance,sick,KNN,3,0.2,0.0,0.8,macro_f1,0.8347605885378688,0.17141065627614283,0.17670764657554272,-0.005296990299399895,-0.005296990299399895,-0.006197045547526692,
missing_imbalance,sick,KNN,3,0.0,0.2,0.8,macro_f1,0.8347605885378688,0.06811866822111556,0.0839546057674021,-0.015835937546286538,-0.015835937546286538,-0.01852675212058511,
all_three_excess_over_singles,sick,KNN,3,0.2,0.2,0.8,macro_f1,0.8347605885378688,0.1462460547515344,0.2606622523429448,-0.11441619759141042,-0.11441619759141042,-0.13385759606339334,-0.015031375525901391
noise_missing,sick,DecisionTree,3,0.2,0.2,natural,macro_f1,0.9457588772145104,0.4289783943890114,0.46277336360459753,-0.03379496921558611,-0.03379496921558611,-0.03499317481094167,
noise_imbalance,sick,DecisionTree,3,0.2,0.0,0.8,macro_f1,0.9457588772145104,0.3667867924440066,0.35289695977256064,0.013889832671445945,0.013889832671445945,0.014382298728133557,
missing_imbalance,sick,DecisionTree,3,0.0,0.2,0.8,macro_f1,0.9457588772145104,0.11433642114536124,0.1098764038320369,0.004460017313324349,0.004460017313324349,0.004618147881993228,
all_three_excess_over_singles,sick,DecisionTree,3,0.2,0.2,0.8,macro_f1,0.9457588772145104,0.39088125483688796,0.46277336360459753,-0.07189210876770957,-0.07189210876770957,-0.0744410540393523,-0.056446989536893755
noise_missing,sick,RandomForest,3,0.2,0.2,natural,macro_f1,0.907497947783348,0.17268354958312304,0.10095533756694974,0.0717282120161733,0.0717282120161733,0.0773351705926665,
noise_imbalance,sick,RandomForest,3,0.2,0.0,0.8,macro_f1,0.907497947783348,0.08853416626484079,0.0671561805538412,0.02137798571099958,0.02137798571099958,0.02304909219701391,
missing_imbalance,sick,RandomForest,3,0.0,0.2,0.8,macro_f1,0.907497947783348,0.05260038337641937,0.048710252919003216,0.003890130457416152,0.003890130457416152,0.004194220016026211,
all_three_excess_over_singles,sick,RandomForest,3,0.2,0.2,0.8,macro_f1,0.907497947783348,0.08488696207981161,0.10841088551989708,-0.02352392344008547,-0.02352392344008547,-0.02536277680862359,-0.1205202516246745
noise_missing,sick,ExtraTrees,3,0.2,0.2,natural,macro_f1,0.8246886038297081,0.19167503105709915,0.2612879651481185,-0.06961293409101932,-0.06961293409101932,-0.0824125408764879,
noise_imbalance,sick,ExtraTrees,3,0.2,0.0,0.8,macro_f1,0.8246886038297081,0.15728754185544092,0.1505239239637739,0.0067636178916670175,0.0067636178916670175,0.008007232323251024,
missing_imbalance,sick,ExtraTrees,3,0.0,0.2,0.8,macro_f1,0.8246886038297081,0.07388262105924137,0.11076404118434457,-0.036881420125103204,-0.036881420125103204,-0.04366274146222365,
all_three_excess_over_singles,sick,ExtraTrees,3,0.2,0.2,0.8,macro_f1,0.8246886038297081,0.10534336573447001,0.2612879651481185,-0.15594459941364847,-0.15594459941364847,-0.18461785645812664,-0.05621386308919296
noise_missing,sick,HistGradientBoosting,3,0.2,0.2,natural,macro_f1,0.9293982001407544,0.224510882780109,0.17211814753449806,0.052392735245610944,0.052392735245610944,0.055185205994537787,
noise_imbalance,sick,HistGradientBoosting,3,0.2,0.0,0.8,macro_f1,0.9293982001407544,0.13692752376588024,0.12485967992717695,0.012067843838703296,0.012067843838703296,0.01271104562544374,
missing_imbalance,sick,HistGradientBoosting,3,0.0,0.2,0.8,macro_f1,0.9293982001407544,0.08572022361606246,0.04725846760732111,0.038461756008741355,0.038461756008741355,0.04051172206039484,
all_three_excess_over_singles,sick,HistGradientBoosting,3,0.2,0.2,0.8,macro_f1,0.9293982001407544,0.16246363165186706,0.17211814753449806,-0.009654515882630998,-0.009654515882630998,-0.010169090147000126,-0.1125768509756866
noise_missing,sick,XGBoost,3,0.2,0.2,natural,macro_f1,0.9482253467698863,0.19502434821939507,0.14817655594233348,0.046847792277061595,0.046847792277061595,0.048385215728292325,
noise_imbalance,sick,XGBoost,3,0.2,0.0,0.8,macro_f1,0.9482253467698863,0.06589501320196234,0.09025319810058652,-0.02435818489862418,-0.02435818489862418,-0.025157557566413594,
missing_imbalance,sick,XGBoost,3,0.0,0.2,0.8,macro_f1,0.9482253467698863,0.060201515242675696,0.06640921830560209,-0.006207703062926395,-0.006207703062926395,-0.0064114238318961824,
all_three_excess_over_singles,sick,XGBoost,3,0.2,0.2,0.8,macro_f1,0.9482253467698863,0.147321902388181,0.15241948617426104,-0.005097583786080051,-0.005097583786080051,-0.005264873309799408,-0.02137948810159107
noise_missing,sick,LightGBM,3,0.2,0.2,natural,macro_f1,0.9498823518043416,0.2046936527320744,0.18970791401816967,0.01498573871390474,0.01498573871390474,0.015451089182131932,
noise_imbalance,sick,LightGBM,3,0.2,0.0,0.8,macro_f1,0.9498823518043416,0.13045829759767869,0.11214360579171423,0.018314691805964456,0.018314691805964456,0.01888341588223801,
missing_imbalance,sick,LightGBM,3,0.0,0.2,0.8,macro_f1,0.9498823518043416,0.0836391089870494,0.07756430822645544,0.006074800760593968,0.006074800760593968,0.006263440869186434,
all_three_excess_over_singles,sick,LightGBM,3,0.2,0.2,0.8,macro_f1,0.9498823518043416,0.1519669027492081,0.18970791401816967,-0.037741011268961566,-0.037741011268961566,-0.038912978670814315,-0.07711624254942473
noise_missing,sick,LogisticRegression,4,0.2,0.2,natural,macro_f1,0.8099216125419932,0.2799676565583833,0.3424252780173904,-0.06245762145900713,-0.06245762145900713,-0.07525725383594205,
noise_imbalance,sick,LogisticRegression,4,0.2,0.0,0.8,macro_f1,0.8099216125419932,0.30913665452811956,0.27580977782382576,0.033326876704293795,0.033326876704293795,0.04015665600298786,
missing_imbalance,sick,LogisticRegression,4,0.0,0.2,0.8,macro_f1,0.8099216125419932,0.0363980004477471,0.06661550019356466,-0.030217499745817555,-0.030217499745817555,-0.03641006486535929,
all_three_excess_over_singles,sick,LogisticRegression,4,0.2,0.2,0.8,macro_f1,0.8099216125419932,0.31023994870498145,0.3424252780173904,-0.03218532931240897,-0.03218532931240897,-0.03878116779466377,0.027162915188121917
noise_missing,sick,LinearSVM,4,0.2,0.2,natural,macro_f1,0.8169287516986993,0.3013648373415868,0.4286740566624442,-0.12730921932085737,-0.12730921932085737,-0.15211476372685265,
noise_imbalance,sick,LinearSVM,4,0.2,0.0,0.8,macro_f1,0.8169287516986993,0.33307544025918095,0.31557894234187644,0.01749649791730451,0.01749649791730451,0.020905600245889725,
missing_imbalance,sick,LinearSVM,4,0.0,0.2,0.8,macro_f1,0.8169287516986993,0.08180774049577277,0.11309511432056774,-0.03128737382479496,-0.03128737382479496,-0.037383557156199426,
all_three_excess_over_singles,sick,LinearSVM,4,0.2,0.2,0.8,macro_f1,0.8169287516986993,0.33420796179195217,0.4286740566624442,-0.09446609487049201,-0.09446609487049201,-0.11287232596413478,0.04663400035785581
noise_missing,sick,KNN,4,0.2,0.2,natural,macro_f1,0.8493128795142217,0.21165319126529625,0.2144968282225691,-0.002843636957272855,-0.002843636957272855,-0.003271131745870255,
noise_imbalance,sick,KNN,4,0.2,0.0,0.8,macro_f1,0.8493128795142217,0.14673709538946267,0.11486794102304043,0.03186915436642224,0.03186915436642224,0.03666016588208258,
missing_imbalance,sick,KNN,4,0.0,0.2,0.8,macro_f1,0.8493128795142217,0.09634028298869346,0.09962888719952867,-0.003288604210835211,-0.003288604210835211,-0.0037829926236373104,
all_three_excess_over_singles,sick,KNN,4,0.2,0.2,0.8,macro_f1,0.8493128795142217,0.2069697989532684,0.2144968282225691,-0.007527029269300711,-0.007527029269300711,-0.00865859628527173,-0.03326394246761488
noise_missing,sick,DecisionTree,4,0.2,0.2,natural,macro_f1,0.9265147087473212,0.3840015968592093,0.48453821054187785,-0.10053661368266853,-0.10053661368266853,-0.106217698207485,
noise_imbalance,sick,DecisionTree,4,0.2,0.0,0.8,macro_f1,0.9265147087473212,0.3875006824998125,0.3593252132173085,0.02817546928250403,0.02817546928250403,0.02976759792755177,
missing_imbalance,sick,DecisionTree,4,0.0,0.2,0.8,macro_f1,0.9265147087473212,0.09611198611544369,0.12521299732456936,-0.02910101120912567,-0.02910101120912567,-0.030745440023472886,
all_three_excess_over_singles,sick,DecisionTree,4,0.2,0.2,0.8,macro_f1,0.9265147087473212,0.3617295036748014,0.48453821054187785,-0.12280870686707646,-0.12280870686707646,-0.1297483343176034,-0.021346551257786284
noise_missing,sick,RandomForest,4,0.2,0.2,natural,macro_f1,0.924360311221625,0.18827900122727148,0.16492260516491974,0.023356396062351736,0.023356396062351736,0.02473250493991842,
noise_imbalance,sick,RandomForest,4,0.2,0.0,0.8,macro_f1,0.924360311221625,0.11443869867963175,0.0821897132143865,0.03224898546524524,0.03224898546524524,0.0341490266819112,
missing_imbalance,sick,RandomForest,4,0.0,0.2,0.8,macro_f1,0.924360311221625,0.04695729391933523,0.10290347562476643,-0.0559461817054312,-0.0559461817054312,-0.05924241101689162,
all_three_excess_over_singles,sick,RandomForest,4,0.2,0.2,0.8,macro_f1,0.924360311221625,0.14290275863928226,0.17500789700203634,-0.03210513836275408,-0.03210513836275408,-0.03399670441594783,-0.03176433818491986
noise_missing,sick,ExtraTrees,4,0.2,0.2,natural,macro_f1,0.8463454376163874,0.2239181902913686,0.19223152122318488,0.03168666906818374,0.03168666906818374,0.03657509775242149,
noise_imbalance,sick,ExtraTrees,4,0.2,0.0,0.8,macro_f1,0.8463454376163874,0.1737246066014686,0.10564700074433542,0.06807760585713318,0.06807760585713318,0.07858020934979235,
missing_imbalance,sick,ExtraTrees,4,0.0,0.2,0.8,macro_f1,0.8463454376163874,0.10133435114188627,0.08658452047884946,0.014749830663036811,0.014749830663036811,0.017025345806193245,
all_three_excess_over_singles,sick,ExtraTrees,4,0.2,0.2,0.8,macro_f1,0.8463454376163874,0.21212748165930095,0.19223152122318488,0.019895960436116078,0.019895960436116078,0.02296538952274819,-0.09461814515223765
noise_missing,sick,HistGradientBoosting,4,0.2,0.2,natural,macro_f1,0.9357003701539062,0.2289521582745655,0.26119980085360905,-0.032247642579043556,-0.032247642579043556,-0.033742419262483274,
noise_imbalance,sick,HistGradientBoosting,4,0.2,0.0,0.8,macro_f1,0.9357003701539062,0.1759891583758767,0.17766068489903097,-0.0016715265231542764,-0.0016715265231542764,-0.0017490068805614185,
missing_imbalance,sick,HistGradientBoosting,4,0.0,0.2,0.8,macro_f1,0.9357003701539062,0.06176651811786438,0.08353911595457808,-0.021772597836713703,-0.021772597836713703,-0.022781824216733786,
all_three_excess_over_singles,sick,HistGradientBoosting,4,0.2,0.2,0.8,macro_f1,0.9357003701539062,0.22046844874949323,0.26119980085360905,-0.040731352104115826,-0.040731352104115826,-0.042619374624241736,0.01496041483479571
noise_missing,sick,XGBoost,4,0.2,0.2,natural,macro_f1,0.9293982001407544,0.1890987407909841,0.20635345175933284,-0.01725471096834874,-0.01725471096834874,-0.018174366631188703,
noise_imbalance,sick,XGBoost,4,0.2,0.0,0.8,macro_f1,0.9293982001407544,0.0745006357338257,0.1079966849892392,-0.033496049255413496,-0.033496049255413496,-0.035281349017143165,
missing_imbalance,sick,XGBoost,4,0.0,0.2,0.8,macro_f1,0.9293982001407544,0.05377171636338696,0.09835676677009364,-0.04458505040670668,-0.04458505040670668,-0.04696138079901212,
all_three_excess_over_singles,sick,XGBoost,4,0.2,0.2,0.8,macro_f1,0.9293982001407544,0.1493049205138729,0.20635345175933284,-0.057048531245459944,-0.057048531245459944,-0.06008915040812394,0.03828727938500898
noise_missing,sick,LightGBM,4,0.2,0.2,natural,macro_f1,0.9377794696104556,0.20766703349461224,0.23069854064128004,-0.023031507146667796,-0.023031507146667796,-0.024046774729923042,
noise_imbalance,sick,LightGBM,4,0.2,0.0,0.8,macro_f1,0.9377794696104556,0.13075772255906026,0.14123146529546093,-0.01047374273640067,-0.01047374273640067,-0.010935442937256226,
missing_imbalance,sick,LightGBM,4,0.0,0.2,0.8,macro_f1,0.9377794696104556,0.049721539885859256,0.0894670753458191,-0.039745535459959846,-0.039745535459959846,-0.04149758553096257,
all_three_excess_over_singles,sick,LightGBM,4,0.2,0.2,0.8,macro_f1,0.9377794696104556,0.177677710017494,0.23069854064128004,-0.05302083062378604,-0.05302083062378604,-0.05535807803997978,0.02022995471924227
noise_missing,wall_robot_navigation,LogisticRegression,0,0.2,0.2,natural,macro_f1,0.6844094533637866,0.1485151784019474,0.21941102104873955,-0.07089584264679216,-0.07089584264679216,-0.10064578535714025,
noise_imbalance,wall_robot_navigation,LogisticRegression,0,0.2,0.0,0.8,macro_f1,0.6844094533637866,0.47169719318517433,0.313627746749066,0.15806944643610832,0.15806944643610832,0.22439995045676173,
missing_imbalance,wall_robot_navigation,LogisticRegression,0,0.0,0.2,0.8,macro_f1,0.6844094533637866,0.3260116136168005,0.3181956331500758,0.007815980466724659,0.007815980466724659,0.011095791559015548,
all_three_excess_over_singles,wall_robot_navigation,LogisticRegression,0,0.2,0.2,0.8,macro_f1,0.6844094533637866,0.46684474485196076,0.4256172004739407,0.041227544378020065,0.041227544378020065,0.05852781245502171,-0.05376203987802075
noise_missing,wall_robot_navigation,LinearSVM,0,0.2,0.2,natural,macro_f1,0.6214631770119052,0.13073645779937093,0.1750886034941984,-0.04435214569482748,-0.04435214569482748,-0.06914215388236436,
noise_imbalance,wall_robot_navigation,LinearSVM,0,0.2,0.0,0.8,macro_f1,0.6214631770119052,0.47067867117468504,0.3270428947395399,0.14363577643514513,0.14363577643514513,0.22391897396860136,
missing_imbalance,wall_robot_navigation,LinearSVM,0,0.0,0.2,0.8,macro_f1,0.6214631770119052,0.37229353974443546,0.2992952431628308,0.07299829658160467,0.07299829658160467,0.11379966800533876,
all_three_excess_over_singles,wall_robot_navigation,LinearSVM,0,0.2,0.2,0.8,macro_f1,0.6214631770119052,0.46967726937157134,0.40071337069828455,0.06896389867328678,0.06896389867328678,0.10751030011502413,-0.10331802864863554
noise_missing,wall_robot_navigation,KNN,0,0.2,0.2,natural,macro_f1,0.8553680322154346,0.169866869725122,0.19371111356872572,-0.02384424384360373,-0.02384424384360373,-0.027239107399498322,
noise_imbalance,wall_robot_navigation,KNN,0,0.2,0.0,0.8,macro_f1,0.8553680322154346,0.38648818459240486,0.2680727157910212,0.11841546880138365,0.11841546880138365,0.1352750665359467,
missing_imbalance,wall_robot_navigation,KNN,0,0.0,0.2,0.8,macro_f1,0.8553680322154346,0.3368492688446839,0.32405534886419285,0.012793919980491064,0.012793919980491064,0.014615475445352322,
all_three_excess_over_singles,wall_robot_navigation,KNN,0,0.2,0.2,0.8,macro_f1,0.8553680322154346,0.5048075165001766,0.3929195891119699,0.11188792738820674,0.11188792738820674,0.12781815564481375,0.004522782449935758
noise_missing,wall_robot_navigation,DecisionTree,0,0.2,0.2,natural,macro_f1,0.9947220701947094,0.35235664641828923,0.40310345463666186,-0.05074680821837263,-0.05074680821837263,-0.05001054939963522,
noise_imbalance,wall_robot_navigation,DecisionTree,0,0.2,0.0,0.8,macro_f1,0.9947220701947094,0.35973094174058273,0.31754285106296265,0.04218809067762008,0.04218809067762008,0.04157600580179048,
missing_imbalance,wall_robot_navigation,DecisionTree,0,0.0,0.2,0.8,macro_f1,0.9947220701947094,0.10708280335994536,0.0983305417753807,0.008752261584564658,0.008752261584564658,0.00862527961265811,
all_three_excess_over_singles,wall_robot_navigation,DecisionTree,0,0.2,0.2,0.8,macro_f1,0.9947220701947094,0.3701050413505492,0.4094884237375026,-0.03938338238695338,-0.03938338238695338,-0.03881198955236711,-0.03957692643076549
noise_missing,wall_robot_navigation,RandomForest,0,0.2,0.2,natural,macro_f1,0.989473270983765,0.06342766258453747,0.08304809566927107,-0.0196204330847336,-0.0196204330847336,-0.019436307675202574,
noise_imbalance,wall_robot_navigation,RandomForest,0,0.2,0.0,0.8,macro_f1,0.989473270983765,0.266443274606481,0.06230301124435367,0.20414026336212732,0.20414026336212732,0.20222453553741535,
missing_imbalance,wall_robot_navigation,RandomForest,0,0.0,0.2,0.8,macro_f1,0.989473270983765,0.15087034241052177,0.05393657956682507,0.0969337628436967,0.0969337628436967,0.09602410051851254,
all_three_excess_over_singles,wall_robot_navigation,RandomForest,0,0.2,0.2,0.8,macro_f1,0.989473270983765,0.30273029416967223,0.0996438432402249,0.20308645092944733,0.20308645092944733,0.20118061247083133,-0.07836714219164309
noise_missing,wall_robot_navigation,ExtraTrees,0,0.2,0.2,natural,macro_f1,0.965187136228156,0.0661483125814305,0.17556421169673253,-0.10941589911530203,-0.10941589911530203,-0.1110610310384349,
noise_imbalance,wall_robot_navigation,ExtraTrees,0,0.2,0.0,0.8,macro_f1,0.965187136228156,0.3875061281645098,0.19650367080962616,0.19100245735488364,0.19100245735488364,0.19387429081356788,
missing_imbalance,wall_robot_navigation,ExtraTrees,0,0.0,0.2,0.8,macro_f1,0.965187136228156,0.28417071401907334,0.13066276830103762,0.15350794571803572,0.15350794571803572,0.1558160273039592,
all_three_excess_over_singles,wall_robot_navigation,ExtraTrees,0,0.2,0.2,0.8,macro_f1,0.965187136228156,0.560095980656454,0.25136532540369816,0.3087306552527559,0.3087306552527559,0.31337260089971175,0.07363615129513856
noise_missing,wall_robot_navigation,HistGradientBoosting,0,0.2,0.2,natural,macro_f1,0.9982460710254406,0.09239841203867005,0.13427296088445873,-0.04187454884578867,-0.04187454884578867,-0.041124193883329455,
noise_imbalance,wall_robot_navigation,HistGradientBoosting,0,0.2,0.0,0.8,macro_f1,0.9982460710254406,0.3170781371970204,0.11384838631665894,0.20322975088036144,0.20322975088036144,0.19958805308789038,
missing_imbalance,wall_robot_navigation,HistGradientBoosting,0,0.0,0.2,0.8,macro_f1,0.9982460710254406,0.09391276745158605,0.0421743536478314,0.05173841380375466,0.05173841380375466,0.05081130708577218,
all_three_excess_over_singles,wall_robot_navigation,HistGradientBoosting,0,0.2,0.2,0.8,macro_f1,0.9982460710254406,0.3298170203107793,0.14514785042447453,0.18466916988630477,0.18466916988630477,0.18136006132616922,-0.028424445952022648
noise_missing,wall_robot_navigation,XGBoost,0,0.2,0.2,natural,macro_f1,0.9947237631560092,0.0664283444553192,0.05841297859758421,0.00801536585773499,0.00801536585773499,0.00789906194056743,
noise_imbalance,wall_robot_navigation,XGBoost,0,0.2,0.0,0.8,macro_f1,0.9947237631560092,0.29321960709155104,0.03271381371858917,0.26050579337296187,0.26050579337296187,0.2567258231567701,
missing_imbalance,wall_robot_navigation,XGBoost,0,0.0,0.2,0.8,macro_f1,0.9947237631560092,0.08963551367852673,0.04618125253521299,0.043454261143313744,0.043454261143313744,0.04282373461735207,
all_three_excess_over_singles,wall_robot_navigation,XGBoost,0,0.2,0.2,0.8,macro_f1,0.9947237631560092,0.3214597823725005,0.06865402242569318,0.2528057599468073,0.2528057599468073,0.2491375181364897,-0.059169660427203286
noise_missing,wall_robot_navigation,LightGBM,0,0.2,0.2,natural,macro_f1,0.9955521276400744,0.07187686713188679,0.08846596548191321,-0.01658909835002642,-0.01658909835002642,-0.016335053512788095,
noise_imbalance,wall_robot_navigation,LightGBM,0,0.2,0.0,0.8,macro_f1,0.9955521276400744,0.3112937710837259,0.0670092667092742,0.2442845043744517,0.2442845043744517,0.24054354052914703,
missing_imbalance,wall_robot_navigation,LightGBM,0,0.0,0.2,0.8,macro_f1,0.9955521276400744,0.09276222549533397,0.038784717222634546,0.053977508272699426,0.053977508272699426,0.05315089871174963,
all_three_excess_over_singles,wall_robot_navigation,LightGBM,0,0.2,0.2,0.8,macro_f1,0.9955521276400744,0.3367351076944327,0.09712997470691098,0.23960513298752173,0.23960513298752173,0.23593582886219022,-0.04206778130960298
noise_missing,wall_robot_navigation,LogisticRegression,1,0.2,0.2,natural,macro_f1,0.6746284421262858,0.13900011316226113,0.21394906549582238,-0.07494895233356125,-0.07494895233356125,-0.10789790309210412,
noise_imbalance,wall_robot_navigation,LogisticRegression,1,0.2,0.0,0.8,macro_f1,0.6746284421262858,0.4515840818585045,0.2692902892050828,0.18229379265342172,0.18229379265342172,0.26243352790941443,
missing_imbalance,wall_robot_navigation,LogisticRegression,1,0.0,0.2,0.8,macro_f1,0.6746284421262858,0.2913811499336582,0.2872772878702198,0.004103862063438435,0.004103862063438435,0.0059079960084507145,
all_three_excess_over_singles,wall_robot_navigation,LogisticRegression,1,0.2,0.2,0.8,macro_f1,0.6746284421262858,0.4842413113411628,0.3852583212855625,0.0989829900556003,0.0989829900556003,0.1424977499519158,-0.012465712327698608
noise_missing,wall_robot_navigation,LinearSVM,1,0.2,0.2,natural,macro_f1,0.6082657244363983,0.13184980860711415,0.19037205768145504,-0.05852224907434089,-0.05852224907434089,-0.09314888079695859,
noise_imbalance,wall_robot_navigation,LinearSVM,1,0.2,0.0,0.8,macro_f1,0.6082657244363983,0.43155413772614204,0.2996824683339131,0.13187166939222894,0.13187166939222894,0.20989792099597313,
missing_imbalance,wall_robot_navigation,LinearSVM,1,0.0,0.2,0.8,macro_f1,0.6082657244363983,0.33881806224070776,0.2867303193238757,0.05208774291683205,0.05208774291683205,0.08290718543265858,
all_three_excess_over_singles,wall_robot_navigation,LinearSVM,1,0.2,0.2,0.8,macro_f1,0.6082657244363983,0.45922712111574593,0.38839242266962193,0.070834698446124,0.070834698446124,0.11274639963793674,-0.054602464788596095
noise_missing,wall_robot_navigation,KNN,1,0.2,0.2,natural,macro_f1,0.8715438644546856,0.15629527758794715,0.14883932377321385,0.007455953814733296,0.007455953814733296,0.008362969128045924,
noise_imbalance,wall_robot_navigation,KNN,1,0.2,0.0,0.8,macro_f1,0.8715438644546856,0.38517531418272316,0.2076571907728113,0.17751812340991185,0.17751812340991185,0.19911316816530517,
missing_imbalance,wall_robot_navigation,KNN,1,0.0,0.2,0.8,macro_f1,0.8715438644546856,0.34522967269873794,0.26745501028856966,0.07777466241016828,0.07777466241016828,0.08723593477673619,
all_three_excess_over_singles,wall_robot_navigation,KNN,1,0.2,0.2,0.8,macro_f1,0.8715438644546856,0.49501630623580917,0.3119757624172974,0.18304054381851176,0.18304054381851176,0.205307389929119,-0.07970819581630167
noise_missing,wall_robot_navigation,DecisionTree,1,0.2,0.2,natural,macro_f1,0.9938961128714406,0.34181333954316684,0.3481086857627248,-0.006295346219557962,-0.006295346219557962,-0.006209064360380082,
noise_imbalance,wall_robot_navigation,DecisionTree,1,0.2,0.0,0.8,macro_f1,0.9938961128714406,0.3383515969296811,0.30455322655040806,0.033798370379273024,0.033798370379273024,0.033335141490535104,
missing_imbalance,wall_robot_navigation,DecisionTree,1,0.0,0.2,0.8,macro_f1,0.9938961128714406,0.12315400529968656,0.10626027393504212,0.01689373136464445,0.01689373136464445,0.016662191668532937,
all_three_excess_over_singles,wall_robot_navigation,DecisionTree,1,0.2,0.2,0.8,macro_f1,0.9938961128714406,0.4088671219118032,0.3794610931240875,0.0294060287877157,0.0294060287877157,0.02900299982848865,-0.014990726736643811
noise_missing,wall_robot_navigation,RandomForest,1,0.2,0.2,natural,macro_f1,0.996549820381089,0.05144614756795374,0.06543900521645951,-0.013992857648505774,-0.013992857648505774,-0.013765048567181947,
noise_imbalance,wall_robot_navigation,RandomForest,1,0.2,0.0,0.8,macro_f1,0.996549820381089,0.26460164341227244,0.06244718638413893,0.2021544570281335,0.2021544570281335,0.19886330504917987,
missing_imbalance,wall_robot_navigation,RandomForest,1,0.0,0.2,0.8,macro_f1,0.996549820381089,0.14606302366944068,0.06657355943730647,0.07948946423213421,0.07948946423213421,0.07819534531257388,
all_three_excess_over_singles,wall_robot_navigation,RandomForest,1,0.2,0.2,0.8,macro_f1,0.996549820381089,0.38406911310376834,0.09722987551895246,0.2868392375848159,0.2868392375848159,0.2821693849469023,0.019188173973053946
noise_missing,wall_robot_navigation,ExtraTrees,1,0.2,0.2,natural,macro_f1,0.9737829211183796,0.06973339883003637,0.12943766202752816,-0.05970426319749178,-0.05970426319749178,-0.06007777144157602,
